,股票代码,股票简称,ROE2020
4359,301063.SZ,海锅股份,22.59
4360,301041.SZ,金百泽,15.01
4361,301037.SZ,保立佳,20.09
4362,301017.SZ,漱玉平民,15.26
4363,300969.SZ,恒帅股份,23.37
4364,300920.SZ,润阳科技,28.25
4366,300864.SZ,南大环境,26.56
4367,300853.SZ,申昊科技,21.36
4368,300814.SZ,中富电路,17.73
4371,300782.SZ,卓胜微,49.37
4372,300777.SZ,中简科技,21.51
4373,300770.SZ,新媒股份,23.9
4375,300737.SZ,科顺股份,24.53
4377,300687.SZ,赛意信息,19.22
4391,300572.SZ,安车检测,20.26
4392,300569.SZ,天能重工,19.36
4399,300518.SZ,盛讯达,18.71
4411,300418.SZ,昆仑万维,62.45
4453,300136.SZ,信维通信,19.44
4456,300122.SZ,智飞生物,46.29
4474,003037.SZ,三和管桩,28.81
4475,003033.SZ,征和工业,25.03
4476,003025.SZ,思进智能,22.35
4479,002991.SZ,甘源食品,19.53
4480,002989.SZ,中天精装,16.01
4482,002970.SZ,锐明技术,16.11
4489,002853.SZ,皮阿诺,15.72
4495,002761.SZ,浙江建投,24.73
4502,002705.SZ,新宝股份,23.73
4512,002511.SZ,中顺洁柔,19.86
4515,002487.SZ,大金重工,20.85
4516,002475.SZ,立讯精密,30.29
4533,002163.SZ,海南发展,20.3
4536,002124.SZ,天邦食品,60.29
4537,002098.SZ,浔兴股份,27.86
4543,002043.SZ,兔宝宝,22.59
4546,002016.SZ,世荣兆业,22.91
4548,001207.SZ,联科科技,24.02
4549,001201.SZ,东瑞股份,76.89
4550,000995.SZ,*ST皇台,29.86
4551,000963.SZ,华东医药,20.95
4556,000876.SZ,新希望,16.09
4568,000717.SZ,中南股份,21.26
4576,000628.SZ,高新发展,20.73
4588,873685.BJ,翰博设计,45.58
4590,873678.BJ,亿安智能,76.31
4591,873675.BJ,宇恒股份,20.26
4592,873669.BJ,三协电机,26.32
4593,873658.BJ,森创服装,16.22
4595,873640.BJ,纽科电子,39.61
4596,873636.BJ,博达软件,25.78
4598,873612.BJ,联康信息,38.75
4599,873611.BJ,吉人高新,17.21
4601,873603.BJ,奥飞久通,21.71
4603,873573.BJ,森爱驰,17.93
4605,873477.BJ,同方德诚,25.43
4606,873470.BJ,新中南,45.82
4608,873441.BJ,临港船务,16.31
4610,873432.BJ,英瑞博,37.63
4611,873420.BJ,德桥股份,42.3
4613,873406.BJ,华甬新材,36.33
4616,873378.BJ,卡尔斯,16.12
4619,873369.BJ,柴米河,20.85
4620,873366.BJ,凯利核服,26.73
4622,873337.BJ,中超伟业,25.68
4623,873331.BJ,东海长城,21.13
4627,873312.BJ,佳能科技,17.63
4628,873296.BJ,岐达科技,16.04
4638,873192.BJ,易飞国际,66.83
4639,873186.BJ,津万事兴,20.35
4643,873141.BJ,世才股份,22.03
4646,873120.BJ,神英科技,20.55
4647,873110.BJ,山安蓝天,39.22
4660,872998.BJ,源泉股份,41.17
4661,872952.BJ,天泉药业,19.88
4662,872928.BJ,恒友股份,43.87
4666,872842.BJ,中科建友,39.94
4669,872816.BJ,毕托巴,35.17
4672,872753.BJ,宏宇环境,40.03
4675,872747.BJ,渝网科技,48.47
4682,872629.BJ,科丰电子,21.72
4683,872559.BJ,长河科技,28.4
4686,872451.BJ,飞安瑞,33.54
4690,872417.BJ,荣骏检测,27.72
4694,872373.BJ,第一成美,46.76
4695,872307.BJ,创举科技,28.67
4698,872286.BJ,上元智能,31.37
4699,872271.BJ,意匠轩,15.97
4700,872261.BJ,索尔玻璃,16.69
4706,872199.BJ,宇洪科技,19.85
4711,872122.BJ,华联电子,17.24
4713,872094.BJ,惠而顺,16.51
4716,872044.BJ,正中信息,27.84
4717,871994.BJ,肯特智能,24.21
4719,871970.BJ,大禹生物,20.8
4722,871939.BJ,东吴电机,31.56
4727,871866.BJ,力源电力,19.71
4730,871827.BJ,万杰科技,29.17
4734,871707.BJ,利林商业,30.85
4748,871425.BJ,富美特,15.87
4755,871330.BJ,优比贝柠,19.58
4764,871176.BJ,盛伟科技,15.48
4766,871138.BJ,沐家家居,90.3
4768,871097.BJ,三合股份,17.4
4771,871012.BJ,穿越科技,130.09
4772,870992.BJ,中百信,22.82
4783,870667.BJ,ST成道,47.14
4787,870600.BJ,振强科技,38.36
4788,870551.BJ,浪潮消防,30.38
4789,870542.BJ,靖瑞能源,22.79
4790,870539.BJ,天利智能,26.93
4793,870457.BJ,精华隆,92.36
4794,870441.BJ,群康科技,26.27
4795,870421.BJ,博诚环境,59.72
4796,870417.BJ,华西易通,25.01
4801,870293.BJ,雅美特,27.71
4807,870073.BJ,力美照明,24.68
4810,839994.BJ,中德诺浩,15.13
4812,839966.BJ,斯芬克司,18.91
4815,839871.BJ,大德传媒,39.61
4817,839751.BJ,南思科技,21.75
4820,839717.BJ,九州生态,178.06
4821,839631.BJ,吉通股份,15.71
4822,839622.BJ,君信品牌,15.86
4824,839583.BJ,图南电子,63.29
4828,839506.BJ,泽众园林,23.83
4829,839499.BJ,西南检测,15.48
4830,839472.BJ,亮威科技,33.49
4833,839373.BJ,润华保险,15.01
4842,839187.BJ,视瑞特,40.12
4844,839161.BJ,天马电器,20.74
4847,839089.BJ,索纳塔,20.65
4848,839085.BJ,广东威林,29.32
4849,839044.BJ,青藤文化,18.58
4859,838791.BJ,鑫裕智造,42.13
4860,838770.BJ,合肥演艺,148.84
4864,838723.BJ,银联信,62.57
4869,838519.BJ,同力达,19.8
4872,838458.BJ,宁波协源,22.21
4873,838449.BJ,云多科技,25.27
4874,838395.BJ,科融数据,15.63
4875,838365.BJ,沃格股份,18.93
4876,838363.BJ,思为客,16.76
4878,838335.BJ,上海领灿,16.26
4879,838328.BJ,长成新能,29.43
4880,838327.BJ,米莫金属,18.56
4881,838319.BJ,科思特,28.81
4885,838300.BJ,新纪源,20.07
4892,838028.BJ,普阳深冷,35.07
4895,837983.BJ,海峡人力,20.05
4896,837979.BJ,噢易云,77.32
4899,837919.BJ,天维信息,20.57
4902,837856.BJ,德鲁泰,27.74
4906,837695.BJ,航天汇智,34.29
4909,837591.BJ,天骑医学,22.84
4916,837455.BJ,邦盛北斗,112.14
4924,837033.BJ,金色股份,18.83
4925,836941.BJ,宜美科技,27.04
4929,836888.BJ,来邦科技,22.11
4932,836809.BJ,翔龙科技,18.14
4933,836805.BJ,安徽设计,32.23
4936,836742.BJ,大地测绘,16.3
4939,836592.BJ,友声科技,24.86
4944,836433.BJ,大唐药业,17.3
4948,836274.BJ,泓杰股份,23.47
4950,836164.BJ,威利坚,15.18
4951,836127.BJ,亿鑫股份,22.57
4954,836081.BJ,西谷数字,16.38
4959,835948.BJ,杰外动漫,25.52
4967,835764.BJ,迪生数字,19.59
4973,835544.BJ,万盛智能,16.83
4975,835505.BJ,光音网络,15.42
4982,835368.BJ,连城数控,24.73
4986,835305.BJ,云创数据,15.64
4988,835281.BJ,翰林汇,17.48
4995,835058.BJ,黑油数字,47.61
5001,834866.BJ,利欣制药,26.39
5003,834851.BJ,威能电源,169.23
5004,834812.BJ,圣士达,18.97
5022,834307.BJ,万博智电,15.6
5047,833928.BJ,火谷网络,50.82
5049,833866.BJ,紫翔生物,36.05
5050,833865.BJ,凯盛家纺,17.9
5053,833713.BJ,立德电子,32.83
5054,833612.BJ,津云新媒,21.61
5056,833572.BJ,励福环保,22.93
5061,833486.BJ,前程人力,25.03
5062,833442.BJ,江苏铁科,15.47
5063,833430.BJ,八达科技,35.01
5065,833395.BJ,帕卓管路,22.69
5067,833374.BJ,东方股份,17.6
5069,833349.BJ,鼎隆智装,19.22
5071,833204.BJ,百事达,23.04
5074,833105.BJ,华通科技,16.7
5077,833070.BJ,三耐环保,29.42
5078,833052.BJ,迪玛科技,31.03
5084,832822.BJ,保正股份,41.55
5106,832241.BJ,亚泰科技,18.62
5112,832145.BJ,恒合股份,21.72
5116,832116.BJ,天岳科技,16.69
5117,832058.BJ,东联科技,73.21
5118,832045.BJ,红星药业,29.54
5120,832032.BJ,青晨科技,17.94
5128,831783.BJ,丽洋新材,145.01
5130,831724.BJ,信而泰,40.52
5132,831676.BJ,景川诊断,15.46
5140,831513.BJ,爱廸新能,20.13
5143,831401.BJ,信立方,21.67
5155,831200.BJ,巨正源,25.23
5157,831091.BJ,精冶源,16.73
5158,831083.BJ,东润环能,27.82
5163,831014.BJ,海联捷讯,15.69
5167,830920.BJ,聚融集团,29.61
5172,830775.BJ,吉华材料,23.41
5173,688625.SH,呈和科技,43.36
5174,688616.SH,西力科技,17.25
5176,688560.SH,明冠新材,15.07
5178,688367.SH,工大高科,18.64
5182,688171.SH,纬德信息,32.46
5187,605599.SH,菜百股份,16.93
5188,605377.SH,华旺科技,21.56
5189,605005.SH,合兴股份,18.91
5194,603882.SH,金域医学,50.06
5197,603707.SH,健友股份,24.46
5198,603658.SH,安图生物,22.13
5201,603515.SH,欧普照明,15.72
5206,603324.SH,盛剑环境,18.94
5208,603218.SH,日月股份,21.45
5210,603187.SH,海容冷链,16.52
5211,603160.SH,汇顶科技,23.06
5214,603097.SH,江苏华辰,21.49
5215,603070.SH,万控智造,17.28
5216,603060.SH,国检集团,17.19
5231,600927.SH,永安期货,15.49
5232,600885.SH,宏发股份,15.96
5263,430442,华昊电器,17.69
5264,430441,英极股份,16.57
5265,430428,陕西瑞科,23.09
5270,430321,博德石油,23.25
5274,430268,恒信启华,19.47
5280,430198,微创光电,15.71
5302,400023,新征程5,21.09
5305,301263.SZ,泰恩康,28.79
5306,301258.SZ,富士莱,23.45
5307,301256.SZ,华融化学,21.04
5308,301222.SZ,浙江恒威,30.17
5309,301206.SZ,三元生物,52.06
5310,301189.SZ,奥尼电子,81.71
5311,301109.SZ,军信股份,23.91
5312,301102.SZ,兆讯传媒,37.39
5313,301062.SZ,上海艾录,15.66
5314,301043.SZ,绿岛风,28.65
5317,300977.SZ,深圳瑞捷,37.32
5318,300976.SZ,达瑞电子,28.45
5320,300949.SZ,奥雅股份,28.68
5322,300903.SZ,科翔股份,16.55
5323,300893.SZ,松原股份,19.7
5325,300880.SZ,迦南智能,18.9
5327,300869.SZ,康泰医学,62.43
5330,300854.SZ,中兰环保,16.24
5331,300843.SZ,胜蓝股份,15.7
5336,300792.SZ,壹网壹创,22.38
5337,300785.SZ,值得买,18.63
5339,300776.SZ,帝尔激光,22.92
5343,300724.SZ,捷佳伟创,18.66
5352,300627.SZ,华测导航,18.5
5353,300607.SZ,拓斯达,27.23
5359,300571.SZ,平治信息,24.75
5360,300543.SZ,朗科智能,18.07
5370,300442.SZ,润泽科技,49.43
5371,300432.SZ,富临精工,17.24
5381,300357.SZ,我武生物,20.55
5386,300316.SZ,晶盛机电,17.48
5390,300280.SZ,紫天科技,15.82
5415,002973.SZ,侨银股份,30.43
5418,002942.SZ,新农股份,17.66
5420,002932.SZ,明德生物,55.81
5426,002831.SZ,裕同科技,16.35
5428,002791.SZ,坚朗五金,22.84
5430,002782.SZ,可立克,19.6
5437,002653.SZ,海思科,24.23
5464,002100.SZ,天康生物,31.86
5472,000911.SZ,南宁糖业,47.19
5480,000672.SZ,上峰水泥,33.55
5489,873680.BJ,交欣科技,15.14
5490,873645.BJ,柳州城运,15.18
5491,873602.BJ,德益激光,23.5
5493,873571.BJ,斯迈特,24.69
5495,873553.BJ,华成工控,36.94
5496,873538.BJ,隧唐科技,20.58
5498,873517.BJ,三胜电器,27.82
5499,873498.BJ,小护士,30.1
5503,873460.BJ,山鼎环境,32.18
5508,873435.BJ,远航高新,15.67
5509,873416.BJ,聚脉文化,17.67
5516,873343.BJ,汉森机械,16.39
5520,873285.BJ,吉尔泰,19.02
5521,873273.BJ,高达股份,15.3
5522,873268.BJ,升达股份,25.6
5523,873243.BJ,黄山良业,18.29
5531,873133.BJ,高新公用,17.58
5532,873111.BJ,攸特电子,21.04
5534,873102.BJ,曲江智造,27.95
5536,873059.BJ,莱恩光电,27.02
5540,873005.BJ,永通生态,28.72
5541,872999.BJ,帝斯博,105.6
5551,872712.BJ,安诺科技,17.53
5552,872682.BJ,国君医疗,32.47
5556,872618.BJ,秦淮风光,16.51
5559,872512.BJ,华兴科技,23.32
5561,872478.BJ,毅达科技,20.54
5562,872477.BJ,龙成消防,22.06
5563,872421.BJ,顺天科技,51.23
5564,872418.BJ,泰铂科技,32.35
5565,872341.BJ,同泽股份,41.5
5566,872305.BJ,百思福,16.97
5567,872299.BJ,亚捷科技,27.13
5571,872167.BJ,顺鑫昌,22.14
5575,872102.BJ,中苏科技,20.14
5576,872100.BJ,宏基新材,26.76
5577,872089.BJ,共添营销,40.11
5578,872070.BJ,环球股份,17.63
5579,872068.BJ,五星传奇,21.17
5583,871951.BJ,左岸环境,39.08
5584,871945.BJ,隆鑫股份,20.13
5585,871902.BJ,绮耘科技,16.54
5586,871856.BJ,琪玥环保,25.36
5591,871783.BJ,新联股份,17.57
5599,871465.BJ,丰众建科,25.9
5603,871415.BJ,欧陆电气,16.3
5609,871325.BJ,深新传媒,16.75
5615,871008.BJ,恒源洁具,41.9
5616,871005.BJ,太环股份,24.43
5617,870935.BJ,爱吉仁,19.01
5622,870802.BJ,多立恒,32.77
5623,870762.BJ,中明科技,20.57
5626,870633.BJ,甲骨易,36.05
5628,870548.BJ,凯奥能源,16.73
5631,870482.BJ,正邦电子,23.13
5632,870452.BJ,集源液压,22.08
5633,870443.BJ,泽宏科技,19.97
5641,870319.BJ,鼎信通达,16.09
5642,870318.BJ,恒锵航空,18.36
5643,870308.BJ,鲎生科,26.85
5650,870204.BJ,沪江材料,15.85
5653,870172.BJ,创高股份,29.15
5669,839697.BJ,锐速智能,21.6
5670,839655.BJ,威星电子,16.26
5679,839482.BJ,旭彤电子,19.02
5680,839477.BJ,迈凯诺,39.42
5686,839312.BJ,优信无限,19.05
5690,839220.BJ,三友和,20.49
5692,839202.BJ,骏途网,15.12
5694,839148.BJ,升拓检测,18.7
5695,839142.BJ,金穗隆,22.35
5696,839137.BJ,金禾软件,30.71
5698,839099.BJ,道博尔,17.99
5705,838949.BJ,恒远药业,23.78
5711,838878.BJ,诺安智能,18.76
5716,838804.BJ,恒泰科技,24.09
5718,838790.BJ,卡尔股份,22.6
5725,838629.BJ,梦赛力士,17.53
5730,838426.BJ,飞鲸新材,26.16
5731,838394.BJ,金润股份,35.75
5733,838279.BJ,欧瑞电气,24.4
5736,838203.BJ,ST基骏,147.11
5737,838168.BJ,快鱼电子,21.39
5738,838163.BJ,方大新材,16.12
5740,838146.BJ,福百盛,15.66
5745,838020.BJ,科德科技,16.8
5748,837955.BJ,厚大股份,15.16
5750,837936.BJ,新乡滤器,34.68
5757,837809.BJ,圣新环保,19.82
5758,837768.BJ,宇超股份,16.67
5764,837388.BJ,虹瑞智能,19.08
5766,837340.BJ,帝源新材,25.12
5768,837312.BJ,爱上网,63.32
5769,837220.BJ,弘方科技,17.15
5770,837212.BJ,智新电子,21.4
5776,837072.BJ,汉亦盛,19.3
5780,836964.BJ,航天华世,22.3
5782,836885.BJ,恒达时讯,16.59
5788,836803.BJ,依能科技,20.76
5792,836666.BJ,合德堂,94.08
5803,836377.BJ,立义科技,17.64
5805,836344.BJ,隆海生物,16.02
5807,836260.BJ,中寰股份,19.07
5822,835960.BJ,九易庄宸,33.93
5823,835924.BJ,柠檬网联,22.26
5828,835861.BJ,奥诺科技,33.33
5831,835669.BJ,尼的科技,16.98
5840,835269.BJ,长兴制药,23.02
5845,835168.BJ,宗源传媒,20.44
5854,834920.BJ,人合机电,26.1
5855,834874.BJ,谐通科技,20.79
5856,834845.BJ,华腾教育,18.99
5861,834687.BJ,海唐新媒,23.11
5862,834658.BJ,华天发展,25.88
5866,834540.BJ,众禄基金,110.66
5867,834495.BJ,华欧股份,16.41
5868,834475.BJ,三友科技,16.14
5869,834422.BJ,鑫光正,19.95
5870,834404.BJ,扬戈科技,18.72
5873,834345.BJ,房谱科技,66.85
5879,834114.BJ,明尚德,18.97
5882,834082.BJ,中建信息,19.09
5893,833839.BJ,天波信息,19.3
5897,833779.BJ,奥科斯特,44.13
5902,833669.BJ,携泰健康,30.35
5907,833574.BJ,爱知之星,42.87
5909,833509.BJ,同惠电子,23.34
5915,833432.BJ,国瑞环保,20.27
5921,833265.BJ,润杰农科,21.23
5932,833016.BJ,希尔传媒,24.5
5936,832859.BJ,晨越建管,34.9
5938,832830.BJ,汉哲咨询,15.18
5942,832790.BJ,世能科泰,19.83
5951,832685.BJ,华洋科技,42.1
5962,832583.BJ,浙江至信,18.94
5963,832524.BJ,尚洋信息,16.2
5964,832520.BJ,环申新材,15.09
5967,832468.BJ,向明轴承,23.14
5971,832398.BJ,索力得,103.92
5975,832270.BJ,骏驰科技,22.81
5986,832100.BJ,泰利思诺,22.0
5992,832047.BJ,联洋新材,65.79
6006,831768.BJ,拾比佰,15.68
6010,831721.BJ,ST盛天彩,71.77
6014,831650.BJ,盛华德,97.95
6016,831629.BJ,安恒利通,87.25
6022,831469.BJ,金磊建材,29.81
6024,831423.BJ,快易名商,28.87
6025,831414.BJ,大洋义天,20.03
6039,831116.BJ,腾远股份,23.55
6040,831096.BJ,物润船联,31.88
6041,831071.BJ,北塔软件,16.72
6044,830978.BJ,先临三维,15.5
6047,830924.BJ,星龙科技,22.53
6052,830864.BJ,诚思科技,29.71
6060,688677.SH,海泰新光,35.98
6061,688622.SH,禾信仪器,32.51
6064,688383.SH,新益昌,20.62
6069,688211.SH,中科微至,32.77
6071,688170.SH,德龙激光,21.61
6072,688162.SH,巨一科技,15.9
6075,688113.SH,联测科技,22.79
6079,688036.SH,传音控股,28.9
6081,605588.SH,冠石科技,27.53
6082,605580.SH,恒盛能源,33.09
6084,605500.SH,森林包装,20.25
6085,605365.SH,立达信,27.87
6086,605289.SH,罗曼股份,17.79
6088,605180.SH,华生科技,24.75
6089,605118.SH,力鼎光电,17.92
6090,605081.SH,太和水,18.2
6093,605009.SH,豪悦护理,45.39
6103,603811.SH,诚意药业,20.36
6108,603639.SH,海利尔,16.83
6117,603360.SH,百傲化学,20.74
6118,603345.SH,安井食品,19.52
6122,603283.SH,赛腾股份,16.51
6125,603198.SH,迎驾贡酒,19.41
6134,603048.SH,浙江黎明,20.24
6141,601388.SH,怡球资源,15.45
6145,601100.SH,恒立液压,34.73
6148,600998.SH,九州通,15.9
6170,600651.SH,飞乐音响,27.57
6177,600521.SH,华海药业,15.61
6184,600438.SH,通威股份,16.08
6194,600177.SH,雅戈尔,26.03
6195,600161.SH,天坛生物,15.1
6197,600157.SH,永泰能源,17.403
6199,600143.SH,金发科技,36.21
6226,430292,威控科技,43.84
6227,430224,网动科技,22.45
6235,430119,鸿仪四方,18.76
6241,430062,中科国信,17.19
6250,301236.SZ,软通动力,34.2
6251,301213.SZ,观想科技,35.21
6253,301198.SZ,喜悦智行,17.77
6254,301196.SZ,唯科科技,18.91
6256,301159.SZ,三维天地,17.76
6258,301123.SZ,奕东电子,24.72
6259,301081.SZ,严牌股份,22.17
6260,301076.SZ,新瀚新材,20.17
6261,301070.SZ,开勒股份,20.09
6263,301065.SZ,本立科技,21.52
6264,301056.SZ,森赫股份,16.22
6265,301042.SZ,安联锐视,19.69
6266,301029.SZ,怡合达,22.07
6267,301027.SZ,华蓝集团,33.53
6268,301023.SZ,江南奕帆,29.15
6269,301015.SZ,百洋医药,18.09
6270,301013.SZ,利和兴,15.11
6271,301004.SZ,嘉益股份,18.3
6272,300986.SZ,志特新材,27.79
6273,300985.SZ,致远新能,65.56
6274,300983.SZ,尤安设计,50.6
6275,300980.SZ,祥源新材,27.68
6276,300972.SZ,万辰生物,26.51
6277,300968.SZ,格林精密,15.98
6280,300960.SZ,通业科技,22.3
6281,300959.SZ,线上线下,29.48
6283,300925.SZ,法本信息,25.69
6285,300921.SZ,南凌科技,31.78
6286,300917.SZ,特发服务,32.65
6287,300916.SZ,朗特智能,26.23
6288,300909.SZ,汇创达,21.07
6289,300901.SZ,中胤时尚,20.58
6291,300877.SZ,金春股份,30.8
6292,300858.SZ,科拓生物,15.33
6299,300768.SZ,迪普科技,15.29
6300,300763.SZ,锦浪科技,29.05
6310,300666.SZ,江丰电子,17.15
6311,300658.SZ,延江股份,31.24
6313,300630.SZ,普利制药,24.02
6322,300567.SZ,精测电子,15.2
6332,300459.SZ,汤姆猫,22.92
6348,300246.SZ,宝莱特,49.03
6358,300124.SZ,汇川技术,21.7
6366,300015.SZ,爱尔眼科,21.48
6367,300014.SZ,亿纬锂能,18.97
6368,300003.SZ,乐普医疗,21.12
6372,200017,深中华B,42.01
6374,003026.SZ,中晶科技,21.74
6377,002975.SZ,博杰股份,29.65
6378,002950.SZ,奥美医疗,44.0
6385,002869.SZ,金溢科技,29.9
6391,002810.SZ,山东赫达,24.85
6392,002803.SZ,吉宏股份,34.4
6393,002799.SZ,环球印务,15.63
6395,002768.SZ,国恩股份,26.74
6407,002624.SZ,完美世界,15.24
6411,002568.SZ,百润股份,23.82
6412,002555.SZ,三七互娱,34.84
6421,002493.SZ,荣盛石化,26.34
6423,002436.SZ,兴森科技,17.29
6427,002318.SZ,久立特材,20.96
6445,001206.SZ,依依股份,31.62
6448,000961.SZ,中南建设,28.18
6458,000526.SZ,学大教育,36.46
6459,000498.SZ,山东路桥,16.47
6463,000017.SZ,深中华A,42.01
6468,873616.BJ,通辰股份,23.71
6470,873543.BJ,信测通信,26.1
6471,873541.BJ,携测信息,22.37
6473,873495.BJ,思创科技,21.22
6475,873469.BJ,银杉股份,41.2
6477,873410.BJ,生态家园,54.9
6484,873302.BJ,捷玛股份,17.14
6485,873295.BJ,工源环境,34.57
6490,873235.BJ,唯德股份,42.09
6501,873095.BJ,鼎信数智,18.43
6502,873065.BJ,秦元热力,20.93
6504,873021.BJ,新动向,31.47
6509,872920.BJ,富铭科技,26.8
6510,872911.BJ,亿舟科技,21.96
6511,872880.BJ,正宜包装,17.97
6514,872767.BJ,雅莎股份,25.56
6515,872765.BJ,奥狮科技,21.78
6525,872523.BJ,权星智控,36.16
6529,872494.BJ,绎达股份,24.88
6534,872400.BJ,爱维尔,29.18
6536,872345.BJ,通慧科技,30.86
6538,872337.BJ,卓奥科技,25.23
6540,872330.BJ,思伟科技,108.03
6541,872328.BJ,宁苗生态,17.11
6543,872217.BJ,瑞普股份,18.04
6544,872213.BJ,康隆生物,29.96
6545,872180.BJ,英华融泰,17.7
6548,872131.BJ,南大智慧,25.59
6550,872092.BJ,易畅股份,50.48
6551,872061.BJ,孔明科技,24.37
6553,871981.BJ,晶赛科技,19.8
6558,871835.BJ,睿智教育,22.88
6559,871834.BJ,乐美智家,45.21
6562,871797.BJ,达诺乳业,18.67
6578,871308.BJ,旺峰肉业,17.27
6584,871102.BJ,混沌天成,30.0
6597,870221.BJ,申朴信息,44.02
6599,870141.BJ,新创未来,54.99
6606,870040.BJ,思源股份,19.41
6608,870009.BJ,安捷股份,22.08
6614,839732.BJ,力博医药,18.58
6615,839679.BJ,华涂股份,17.9
6616,839573.BJ,浦辰瑞铂,20.07
6619,839389.BJ,中星新材,17.87
6620,839341.BJ,福立仪器,35.89
6622,839275.BJ,众信科技,21.38
6626,839110.BJ,圣力智能,17.16
6627,839086.BJ,圣剑网络,34.29
6628,839030.BJ,闽雄生物,45.88
6631,838924.BJ,广脉科技,21.95
6633,838868.BJ,佰衡科技,195.31
6641,838364.BJ,点景科技,19.89
6645,838174.BJ,诚骏科技,17.32
6653,837907.BJ,多易得,41.49
6657,837720.BJ,尤力体育,26.59
6659,837646.BJ,德能电机,19.83
6660,837580.BJ,锐邦传播,25.79
6661,837549.BJ,泰祺教育,21.66
6662,837527.BJ,和田维药,24.94
6670,837231.BJ,津通报关,15.41
6675,837143.BJ,潮庭食品,20.94
6676,837087.BJ,五福坊,15.31
6686,836645.BJ,三瑞农科,16.99
6689,836557.BJ,圣敏传感,23.76
6694,836442.BJ,群智合,22.47
6700,836230.BJ,冠明新材,23.16
6702,836193.BJ,瑞一科技,34.96
6704,836075.BJ,三禾生物,39.17
6707,835849.BJ,上海众幸,17.58
6711,835637.BJ,林华医疗,19.18
6712,835636.BJ,骏马科技,19.75
6714,835450.BJ,隆源装备,29.18
6715,835446.BJ,汇尔杰,16.69
6720,835340.BJ,金网信息,19.59
6722,835311.BJ,华瑞信息,28.05
6727,835222.BJ,华鼎团膳,23.7
6729,835174.BJ,五新隧装,21.85
6733,835068.BJ,星源农牧,16.81
6737,834740.BJ,凯鑫光电,17.45
6742,834667.BJ,安特源,22.44
6743,834646.BJ,泓源科技,34.39
6750,834348.BJ,凯瑞股份,34.42
6752,834205.BJ,东方红,18.72
6756,834046.BJ,金锐同创,33.11
6757,834005.BJ,松湖股份,28.21
6761,833764.BJ,斯达电气,25.03
6765,833689.BJ,架桥资本,29.14
6771,833302.BJ,羌山生物,29.07
6773,833279.BJ,三求光固,23.69
6783,832974.BJ,鲜美种苗,15.99
6789,832727.BJ,景心科技,23.74
6790,832702.BJ,九通水务,37.26
6791,832654.BJ,天宜机械,15.32
6793,832557.BJ,大商帮,29.37
6795,832499.BJ,天海流体,19.36
6800,832352.BJ,ST瑞格,17.07
6811,831994.BJ,中冀联合,21.3
6816,831841.BJ,中扬科技,32.95
6817,831769.BJ,中马园林,15.1
6818,831736.BJ,利源捷能,28.42
6820,831660.BJ,富深协通,20.74
6822,831615.BJ,禹成股份,30.63
6826,831270.BJ,宇虹颜料,16.01
6830,831176.BJ,天鸿股份,28.33
6831,831140.BJ,力阳科技,18.43
6833,831104.BJ,翔维科技,98.91
6843,830859.BJ,金旭农发,43.49
6844,830857.BJ,金冠科技,18.15
6848,688793.SH,倍轻松,35.56
6849,688656.SH,浩欧博,31.82
6850,688320.SH,禾川科技,23.88
6851,688290.SH,景业智能,40.45
6858,603216.SH,梦天家居,32.53
6861,600872.SH,中炬高新,20.96
6864,600383.SH,金地集团,18.55
6869,430590,晶宝股份,20.77
6872,430525,英诺尔,16.89
6877,430410,微纳颗粒,15.76
6879,430403,英思科技,16.95
6888,430171,电信易通,18.29
6892,430066,南北天地,128.92
6899,301193.SZ,家联科技,28.37
6900,301166.SZ,优宁维,20.84
6901,301153.SZ,中科江南,35.4
6904,301111.SZ,粤万年青,21.14
6905,301110.SZ,青木股份,54.98
6907,301099.SZ,雅创电子,17.68
6908,301093.SZ,华兰股份,21.94
6909,301077.SZ,星华新材,44.65
6911,301050.SZ,雷电微力,27.14
6913,301026.SZ,浩通科技,24.21
6914,301024.SZ,霍普股份,25.59
6915,301019.SZ,宁波色母,33.45
6917,301006.SZ,迈拓股份,36.63
6918,301001.SZ,凯淳股份,28.47
6919,300992.SZ,泰福泵业,16.91
6920,300990.SZ,同飞股份,30.59
6921,300982.SZ,苏文电能,39.77
6923,300973.SZ,立高食品,41.98
6925,300941.SZ,创识科技,38.25
6927,300913.SZ,兆龙互连,18.79
6929,300837.SZ,浙矿股份,17.52
6930,300816.SZ,艾可蓝,18.22
6932,300806.SZ,斯迪克,15.51
6937,300738.SZ,奥飞数据,18.8
6944,300632.SZ,光莆股份,16.11
6945,300587.SZ,天铁股份,16.15
6949,300482.SZ,万孚生物,25.13
6951,300450.SZ,先导智能,16.57
6955,300413.SZ,芒果超媒,20.46
6956,300408.SZ,三环集团,17.13
6968,300111.SZ,向日葵,55.73
6972,300030.SZ,阳普医疗,17.7
6973,300012.SZ,华测检测,16.75
6980,001319.SZ,铭科精技,20.79
6982,001234.SZ,泰慕士,24.28
6986,688618.SH,三旺通信,25.16
6992,688109.SH,品茗科技,40.88
6996,605399.SH,晨光新材,17.16
6997,605179.SH,一鸣食品,18.22
6998,605122.SH,四方新材,27.19
6999,603833.SH,欧派家居,19.26
7005,603568.SH,伟明环保,26.02
7006,603533.SH,掌阅科技,19.77
7007,603486.SH,科沃斯,22.93
7008,603416.SH,信捷电气,24.4
