,股票代码,股票简称,ROE2019
4057,833136.BJ,世创科技,16.78
4061,833024.BJ,欣智恒,31.25
4068,832859.BJ,晨越建管,39.06
4071,832848.BJ,昆自股份,21.35
4073,832798.BJ,吉星吉达,147.5
4080,832670.BJ,数亮科技,31.76
4083,832592.BJ,群龙股份,21.0
4087,832499.BJ,天海流体,24.7
4093,832399.BJ,宁波公运,17.85
4094,832359.BJ,益森科技,17.29
4104,832127.BJ,谊熙加,15.02
4120,831937.BJ,建研信息,46.02
4136,831682.BJ,金田科技,18.37
4138,831676.BJ,景川诊断,17.63
4152,831414.BJ,大洋义天,17.17
4161,831317.BJ,海典软件,21.99
4164,831254.BJ,平方科技,28.32
4187,830775.BJ,吉华材料,16.13
4190,688626.SH,翔宇医疗,26.91
4192,688606.SH,奥泰生物,30.84
4193,688595.SH,芯海科技,18.58
4195,688566.SH,吉贝尔,27.72
4196,688536.SH,思瑞浦,52.52
4197,688529.SH,豪森股份,29.01
4198,688528.SH,秦川物联,16.4
4202,688135.SH,利扬芯片,15.56
4203,688133.SH,泰坦科技,17.79
4205,688123.SH,聚辰股份,25.73
4206,688113.SH,联测科技,24.97
4207,688095.SH,福昕软件,24.96
4208,688080.SH,映翰通,18.26
4209,688079.SH,美迪凯,31.43
4210,688069.SH,德林海,37.12
4211,688063.SH,派能科技,41.11
4212,688056.SH,莱伯泰科,18.79
4215,605338.SH,巴比食品,23.69
4216,605333.SH,沪光股份,20.09
4217,605288.SH,凯迪股份,35.27
4218,605286.SH,同力日升,20.85
4219,605188.SH,国光连锁,15.12
4220,605183.SH,确成股份,17.32
4221,605151.SH,西上海,18.95
4222,605133.SH,嵘泰股份,23.68
4223,605123.SH,派克新材,28.4
4224,605122.SH,四方新材,35.69
4225,605118.SH,力鼎光电,34.39
4226,605001.SH,威奥股份,16.15
4231,603960.SH,克来机电,18.87
4233,603949.SH,雪龙集团,26.36
4234,603948.SH,建业股份,18.91
4238,603915.SH,国茂股份,16.61
4242,603883.SH,老百姓,15.58
4249,603755.SH,日辰股份,26.47
4258,603639.SH,海利尔,15.16
4264,603587.SH,地素时尚,19.73
4267,603520.SH,司太立,18.02
4270,603439.SH,贵州三力,22.77
4271,603387.SH,基蛋生物,23.27
4278,603277.SH,银都股份,15.72
4282,603208.SH,江山欧派,21.76
4297,601799.SH,星宇股份,17.16
4300,601577.SH,长沙银行,15.61
4315,600654.SH,*ST中安,26.98
4319,600612.SH,老凤祥,21.16
4328,600462.SH,ST九有,807.2
4329,600421.SH,华嵘控股,60.27
4330,600398.SH,海澜之家,24.44
4332,600388.SH,ST龙净,15.89
4339,600217.SH,中再资环,24.1
4341,600197.SH,伊力特,16.76
4345,600132.SH,重庆啤酒,43.66
4363,430597,博安通,21.61
4369,430489,佳先股份,15.84
4382,430249,慧峰仁和,15.51
4386,430193,微传播,19.67
4391,430112,弘祥隆,140.54
4394,430066,南北天地,135.87
4395,430054,超毅网络,15.19
4404,400066,鹍鹏3,138.06
4407,400036,天创5,15.35
4409,300973.SZ,立高食品,47.22
4410,300971.SZ,博亚精工,17.61
4411,300970.SZ,华绿生物,17.81
4412,300969.SZ,恒帅股份,29.82
4415,300961.SZ,深水海纳,18.43
4416,300960.SZ,通业科技,27.53
4417,300941.SZ,创识科技,36.65
4418,300938.SZ,信测标准,22.95
4419,300935.SZ,盈建科,42.15
4421,300882.SZ,万胜智能,21.87
4422,300864.SZ,南大环境,74.74
4424,300805.SZ,电声股份,19.46
4425,300803.SZ,指南针,15.95
4426,300785.SZ,值得买,23.45
4428,300770.SZ,新媒股份,24.32
4441,300616.SZ,尚品宅配,16.14
4443,300599.SZ,雄塑科技,15.15
4447,300572.SZ,安车检测,24.78
4449,300552.SZ,万集科技,73.06
4452,300546.SZ,雄帝科技,15.22
4463,300470.SZ,中密控股,17.95
4465,300463.SZ,迈克生物,18.03
4472,300428.SZ,立中集团,17.88
4473,300418.SZ,昆仑万维,21.75
4482,300357.SZ,我武生物,26.04
4494,300236.SZ,上海新阳,15.33
4495,300232.SZ,洲明科技,19.96
4499,300198.SZ,纳川股份,18.52
4511,300132.SZ,青松股份,19.62
4526,300003.SZ,乐普医疗,25.03
4531,003026.SZ,中晶科技,20.76
4532,003025.SZ,思进智能,22.03
4534,003011.SZ,海象新材,39.15
4535,002995.SZ,天地在线,25.63
4536,002989.SZ,中天精装,28.96
4537,002976.SZ,瑞玛精密,23.88
4538,002972.SZ,科安达,23.58
4540,002928.SZ,华夏航空,21.15
4542,002907.SZ,华森制药,17.92
4547,002860.SZ,星帅尔,17.0
4551,002831.SZ,裕同科技,17.38
4561,002773.SZ,康弘药业,16.66
4562,002755.SZ,奥赛康,35.94
4569,002705.SZ,新宝股份,16.74
4585,002508.SZ,老板电器,25.1
4614,002146.SZ,荣盛发展,21.88
4615,002128.SZ,电投能源,15.87
4625,002035.SZ,华帝股份,26.54
4627,000995.SZ,*ST皇台,20.92
4629,000906.SZ,浙商中拓,21.72
4633,000858.SZ,五粮液,25.26
4640,000717.SZ,中南股份,25.72
4644,000672.SZ,上峰水泥,53.27
4651,000529.SZ,广弘控股,20.71
4662,873528.BJ,城市大脑,33.23
4663,873510.BJ,三新股份,22.35
4664,873432.BJ,英瑞博,54.85
4668,873390.BJ,中延菌业,23.32
4669,873383.BJ,宁夏环境,29.19
4673,873331.BJ,东海长城,15.67
4682,873269.BJ,赢时物业,55.58
4689,873193.BJ,擎雷科技,23.66
4690,873192.BJ,易飞国际,42.63
4693,873165.BJ,爱特电子,16.1
4696,873136.BJ,凯奥净化,36.43
4698,873110.BJ,山安蓝天,26.3
4701,873102.BJ,曲江智造,30.83
4702,873098.BJ,风平股份,19.31
4703,873095.BJ,鼎信数智,31.0
4707,873057.BJ,黄山振州,26.0
4709,873041.BJ,邢农银行,16.52
4712,873009.BJ,四方游泳,21.24
4715,872987.BJ,山香教育,38.04
4716,872986.BJ,东方世纪,45.17
4722,872747.BJ,渝网科技,41.85
4726,872629.BJ,科丰电子,21.73
4731,872565.BJ,怡申股份,18.37
4732,872510.BJ,励翔会展,38.7
4733,872506.BJ,合信科技,17.08
4734,872486.BJ,昱品科技,17.18
4739,872391.BJ,恒港科技,15.95
4740,872373.BJ,第一成美,28.0
4742,872352.BJ,开元新材,19.57
4747,872271.BJ,意匠轩,18.57
4751,872143.BJ,宽惠股份,23.55
4752,872070.BJ,环球股份,133.08
4753,872044.BJ,正中信息,31.25
4755,871950.BJ,娜其尔,34.02
4756,871930.BJ,林家铺子,43.44
4757,871920.BJ,奥绿新,107.07
4761,871824.BJ,双星药业,22.41
4762,871823.BJ,天启新材,65.41
4764,871807.BJ,兴湃至美,15.98
4767,871774.BJ,惠宝股份,19.32
4769,871744.BJ,中投环保,26.87
4770,871721.BJ,润元户外,22.98
4772,871645.BJ,贵州捷盛,16.23
4778,871430.BJ,艺恩数据,28.89
4783,871330.BJ,优比贝柠,25.75
4786,871301.BJ,顺兴海洋,15.18
4790,871174.BJ,正荣网际,90.82
4794,871073.BJ,大禾智能,53.88
4796,870992.BJ,中百信,16.29
4800,870834.BJ,携车网,35.15
4802,870753.BJ,精点数据,18.1
4806,870566.BJ,摘牌领瑞,17.18
4807,870558.BJ,富润科技,18.28
4811,870505.BJ,隆济时,34.12
4814,870421.BJ,博诚环境,29.78
4815,870371.BJ,鑫梓润,16.31
4817,870308.BJ,鲎生科,24.09
4819,870282.BJ,国信达,19.31
4836,839545.BJ,特斯特,16.07
4837,839537.BJ,嘉博设计,21.92
4838,839514.BJ,宏业建设,20.27
4842,839379.BJ,至诚融金,47.42
4843,839321.BJ,新油工程,17.73
4851,839110.BJ,圣力智能,22.09
4864,838691.BJ,金益环保,27.57
4867,838632.BJ,协同环保,16.94
4880,838279.BJ,欧瑞电气,24.01
4883,838067.BJ,三土能源,15.79
4888,837835.BJ,中哲创建,16.42
4891,837733.BJ,香江印制,21.49
4894,837667.BJ,益生康健,23.41
4897,837576.BJ,吉山会津,22.35
4900,837510.BJ,明辉股份,24.29
4905,837375.BJ,丰江电池,19.03
4914,837085.BJ,安师傅,98.62
4918,836881.BJ,百川电力,15.25
4929,836605.BJ,立达股份,17.08
4930,836602.BJ,中海通,18.2
4940,836127.BJ,亿鑫股份,26.97
4948,835881.BJ,德菱科技,20.42
4949,835861.BJ,奥诺科技,35.92
4956,835508.BJ,殷图网联,15.65
4962,835257.BJ,晶锐材料,16.07
4976,834866.BJ,利欣制药,26.53
4994,834162.BJ,江平生物,18.49
5004,833937.BJ,嘉诚信息,45.72
5007,833918.BJ,融安特,19.79
5014,833713.BJ,立德电子,34.91
5021,833374.BJ,东方股份,17.88
5023,833332.BJ,多尔晋泽,31.05
5026,833255.BJ,西部股份,15.13
5027,833244.BJ,骏环昇旺,28.38
5030,833162.BJ,港力环保,27.26
5035,833072.BJ,大江传媒,15.27
5038,832903.BJ,ST永强农,105.76
5039,832889.BJ,深捷科技,22.41
5041,832830.BJ,汉哲咨询,17.01
5044,832641.BJ,天蓝地绿,22.56
5051,832412.BJ,同益物流,16.07
5054,832368.BJ,佳创科技,15.87
5065,832081.BJ,金利股份,17.15
5066,832056.BJ,春光股份,23.56
5070,832021.BJ,安谱实验,21.56
5079,831850.BJ,分豆智慧,36.79
5082,831793.BJ,利洋水产,16.47
5086,831727.BJ,中钢网,38.15
5087,831708.BJ,吉华股份,29.76
5091,831594.BJ,赛力克,23.06
5106,831121.BJ,力久电机,26.3
5115,830920.BJ,聚融集团,20.51
5128,688633.SH,星球石墨,28.9
5129,688617.SH,惠泰医疗,27.39
5130,688616.SH,西力科技,16.69
5131,688608.SH,恒玄科技,23.12
5133,688519.SH,南亚新材,24.66
5134,688215.SH,瑞晟智能,44.64
5135,688168.SH,安博通,16.04
5136,688128.SH,中国电研,19.63
5137,688127.SH,蓝特光学,17.4
5139,688036.SH,传音控股,33.53
5140,605500.SH,森林包装,18.62
5141,605376.SH,博迁新材,26.98
5142,605303.SH,园林股份,16.38
5143,605296.SH,神农集团,47.35
5144,605060.SH,联德股份,24.43
5145,605018.SH,长华集团,15.69
5146,605007.SH,五洲特纸,21.92
5147,605003.SH,众望布艺,42.51
5157,603707.SH,健友股份,22.52
5163,603551.SH,奥普家居,25.04
5171,603160.SH,汇顶科技,43.93
5179,603040.SH,新坐标,17.91
5199,601100.SH,恒立液压,24.32
5201,601058.SH,赛轮轮胎,17.34
5209,600809.SH,山西汾酒,27.39
5210,600768.SH,宁波富邦,67.06
5214,600668.SH,尖峰集团,20.9
5218,600606.SH,绿地控股,19.89
5219,600570.SH,恒生电子,37.16
5239,600161.SH,天坛生物,16.72
5244,600119.SH,长江投资,35.64
5255,430582,华菱西厨,17.03
5257,430561,齐普光电,15.54
5258,430550,沃克斯,21.29
5273,430158,北方科诚,20.39
5285,400158,凯乐3,15.03
5290,400023,新征程5,16.0
5293,300959.SZ,线上线下,28.65
5294,300956.SZ,英力股份,21.71
5295,300948.SZ,冠中生态,18.13
5296,300881.SZ,盛德鑫泰,20.69
5297,300859.SZ,*ST西域,18.57
5298,300853.SZ,申昊科技,28.63
5299,300802.SZ,矩子科技,18.86
5300,300795.SZ,米奥会展,20.91
5302,300778.SZ,新城市,16.23
5319,300640.SZ,德艺文创,15.03
5321,300630.SZ,普利制药,29.68
5323,300602.SZ,飞荣达,26.27
5329,300567.SZ,精测电子,21.44
5339,300497.SZ,富祥药业,23.84
5341,300487.SZ,蓝晓科技,22.75
5347,300415.SZ,伊之密,16.06
5394,300088.SZ,长信科技,16.09
5413,003033.SZ,征和工业,26.7
5414,003006.SZ,百亚股份,20.02
5416,002997.SZ,瑞鹄模具,28.52
5420,002942.SZ,新农股份,18.1
5424,002901.SZ,大博医疗,29.76
5427,002851.SZ,麦格米特,20.02
5439,002641.SZ,公元股份,16.36
5441,002624.SZ,完美世界,16.73
5455,002318.SZ,久立特材,15.37
5462,002234.SZ,民和股份,83.61
5463,002207.SZ,准油股份,111.75
5475,000961.SZ,中南建设,21.58
5480,000848.SZ,承德露露,24.55
5503,873538.BJ,隧唐科技,44.21
5504,873519.BJ,绿岭生态,21.63
5506,873505.BJ,开云股份,16.4
5507,873499.BJ,赛晖科技,16.21
5510,873460.BJ,山鼎环境,31.81
5513,873438.BJ,苏一工院,42.93
5514,873435.BJ,远航高新,15.66
5515,873433.BJ,齐鲁云商,23.39
5518,873410.BJ,生态家园,19.98
5527,873351.BJ,政轩股份,18.13
5540,873135.BJ,汉鸣科技,15.84
5548,872893.BJ,威易发,27.5
5549,872873.BJ,国仪测控,17.15
5550,872857.BJ,时刻互动,15.56
5553,872816.BJ,毕托巴,30.5
5555,872698.BJ,恒业国际,18.53
5558,872632.BJ,钢劲型钢,24.59
5559,872618.BJ,秦淮风光,50.4
5561,872582.BJ,潮白环保,28.56
5571,872376.BJ,农好股份,17.07
5573,872315.BJ,威骏股份,23.89
5574,872267.BJ,金发股份,38.18
5578,872217.BJ,瑞普股份,21.22
5583,872092.BJ,易畅股份,23.8
5584,872089.BJ,共添营销,38.92
5587,872049.BJ,天诚通信,38.67
5589,871995.BJ,陆玛设计,30.4
5594,871837.BJ,三森股份,18.93
5597,871797.BJ,达诺乳业,24.85
5603,871703.BJ,宝泉旅游,15.13
5607,871656.BJ,远盾网络,22.12
5609,871574.BJ,西力生物,25.11
5613,871465.BJ,丰众建科,24.4
5615,871424.BJ,景古环境,23.98
5616,871417.BJ,华建股份,23.16
5617,871415.BJ,欧陆电气,20.48
5621,871308.BJ,旺峰肉业,28.93
5627,870962.BJ,四联交通,34.97
5631,870877.BJ,星星服装,47.88
5634,870583.BJ,一天电气,25.91
5638,870529.BJ,东铭新材,51.81
5642,870319.BJ,鼎信通达,24.19
5648,870154.BJ,伊发电力,22.98
5672,839629.BJ,华糖云商,20.59
5673,839549.BJ,永星股份,35.06
5674,839515.BJ,护航科技,22.63
5676,839509.BJ,瞳景物联,26.22
5679,839418.BJ,控汇股份,38.87
5684,839305.BJ,尼普顿,28.13
5686,839182.BJ,森锐科技,19.49
5688,839142.BJ,金穗隆,21.09
5692,838992.BJ,国讯股份,20.85
5693,838910.BJ,辽联信息,22.03
5700,838484.BJ,格蕾特,18.96
5702,838328.BJ,长成新能,19.09
5705,838273.BJ,异瀚数码,20.46
5707,838222.BJ,合筑设计,27.07
5712,838031.BJ,易安达,15.23
5715,837936.BJ,新乡滤器,23.41
5720,837720.BJ,尤力体育,22.68
5724,837653.BJ,汉威光电,34.16
5725,837646.BJ,德能电机,19.35
5726,837580.BJ,锐邦传播,52.35
5740,837178.BJ,商科数控,19.63
5742,837062.BJ,同成医药,33.62
5746,836941.BJ,宜美科技,30.46
5751,836793.BJ,金晟科技,18.16
5754,836678.BJ,紫极科技,18.8
5761,836386.BJ,晓耀传播,21.56
5765,836274.BJ,泓杰股份,23.19
5768,836171.BJ,神马华威,25.66
5777,835862.BJ,汉神机电,22.42
5781,835599.BJ,创科股份,64.8
5794,835269.BJ,长兴制药,16.73
5797,835107.BJ,源大股份,59.31
5808,834707.BJ,爱迪科技,23.63
5809,834700.BJ,征途科技,32.17
5812,834425.BJ,新赛点,80.53
5814,834322.BJ,赛思软件,16.0
5818,834259.BJ,ST中光,51.02
5830,833909.BJ,ST中丹,25.71
5833,833855.BJ,三楷深发,15.33
5841,833764.BJ,斯达电气,26.41
5845,833707.BJ,精华股份,21.92
5847,833654.BJ,能拓股份,20.77
5862,833239.BJ,晨科农牧,18.98
5869,833029.BJ,鹏信科技,20.97
5870,833022.BJ,欧迈机械,16.09
5871,832996.BJ,民生科技,23.46
5880,832750.BJ,ST合璟,154.28
5885,832647.BJ,辽宁文投,16.88
5893,832484.BJ,金晋农牧,32.4
5894,832468.BJ,向明轴承,22.57
5898,832405.BJ,圣锋物联,17.78
5905,832249.BJ,普点科技,200.0
5907,832141.BJ,燎原环保,23.27
5909,832100.BJ,泰利思诺,23.07
5912,832047.BJ,联洋新材,32.57
5913,831978.BJ,金康精工,15.87
5926,831629.BJ,安恒利通,30.74
5931,831546.BJ,美林数据,15.56
5936,831390.BJ,宜都运机,16.77
5941,831334.BJ,竞天科技,21.83
5952,831096.BJ,物润船联,17.46
5954,831025.BJ,万兴隆,27.89
5957,830946.BJ,森萱医药,21.43
5958,830924.BJ,星龙科技,38.14
5959,830902.BJ,长仪股份,17.11
5966,688665.SH,四方光电,52.23
5967,688628.SH,优利德,24.92
5970,688136.SH,科兴制药,22.95
5971,688109.SH,品茗科技,42.47
5974,688058.SH,宝兰德,19.32
5976,605178.SH,时空科技,29.26
5977,605088.SH,冠盛股份,16.9
5978,603866.SH,桃李面包,19.56
5979,603519.SH,立霸股份,18.57
5982,603156.SH,养元饮品,22.85
5983,603155.SH,新亚强,37.88
5985,603112.SH,华翔股份,15.98
5992,430644,ST紫贝龙,16.19
5994,430577,力龙信息,25.58
5995,430562,安运科技,16.41
6003,430326,希文科技,23.3
6009,430224,网动科技,32.6
6010,430198,微创光电,19.55
6018,400069,吉恩5,139.38
6021,300982.SZ,苏文电能,31.39
6022,300981.SZ,中红医疗,20.19
6024,300885.SZ,海昌新材,21.96
6026,300851.SZ,交大思诺,24.31
6027,300849.SZ,锦盛新材,19.48
6028,300842.SZ,帝科股份,19.24
6030,300839.SZ,博汇股份,18.67
6033,300813.SZ,泰林生物,16.24
6034,300811.SZ,铂科新材,21.1
6035,300789.SZ,唐源电气,19.78
6038,300763.SZ,锦浪科技,16.93
6047,300657.SZ,弘信电子,25.31
6064,300462.SZ,华铭智能,31.73
6069,300413.SZ,芒果超媒,15.68
6079,300136.SZ,信维通信,24.28
6086,003017.SZ,大洋生物,16.54
6087,002990.SZ,盛视科技,41.08
6092,002605.SZ,姚记科技,19.79
6100,688609.SH,九联科技,18.67
6102,688335.SH,复洁环保,35.0
6104,688288.SH,鸿泉物联,26.3
6107,603983.SH,丸美股份,26.3
6113,603515.SH,欧普照明,18.99
6114,603506.SH,南都物业,16.81
6116,603408.SH,建霖家居,28.6
6118,603198.SH,迎驾贡酒,20.57
6131,600877.SH,电科芯片,26.13
6144,600436.SH,片仔癀,23.64
6148,600325.SH,华发股份,19.92
6159,400149,金泰5,15.63
6162,300920.SZ,润阳科技,35.18
6163,300917.SZ,特发服务,29.86
6166,300809.SZ,华辰装备,22.69
6167,300800.SZ,力合科技,28.95
6170,300753.SZ,爱朋医疗,16.13
6178,300632.SZ,光莆股份,24.56
6181,300590.SZ,移为通信,17.45
6182,300571.SZ,平治信息,35.37
6188,300455.SZ,康拓红外,18.3
6199,300303.SZ,聚飞光电,15.05
6217,002981.SZ,朝阳科技,20.44
6219,002841.SZ,视源股份,38.38
6263,873560.BJ,中睛股份,21.23
6264,873550.BJ,乡村绿洲,18.84
6266,873522.BJ,鲁山墙材,30.77
6267,873520.BJ,华友文保,31.44
6268,873513.BJ,金兰股份,15.6
6271,873477.BJ,同方德诚,25.4
6272,873453.BJ,橙博生物,20.52
6273,873446.BJ,海普股份,72.18
6277,873370.BJ,瑞有科技,23.48
6282,873295.BJ,工源环境,35.6
6283,873286.BJ,鲁铭新材,23.94
6284,873280.BJ,秦燕科技,24.0719
6290,873161.BJ,舒朋士,41.94
6291,873139.BJ,格林斯达,28.29
6292,873138.BJ,誉邦科技,17.56
6294,873128.BJ,正业电子,32.15
6295,873093.BJ,磐石基业,21.66
6297,873078.BJ,津裕电业,21.31
6300,873026.BJ,畅越飞平,30.95
6305,872918.BJ,龙都药业,29.69
6306,872907.BJ,阿拉物联,32.6
6314,872715.BJ,大正仪表,20.47
6316,872682.BJ,国君医疗,16.04
6320,872602.BJ,声屏传媒,34.53
6323,872518.BJ,赛立信,24.69
6329,872443.BJ,掌动科技,40.78
6330,872420.BJ,新丰小吃,40.41
6335,872371.BJ,同曦篮球,29.47
6336,872327.BJ,简达物流,27.83
6343,872206.BJ,三向股份,19.93
6344,872203.BJ,纵横智慧,17.4
6347,872131.BJ,南大智慧,21.0
6350,872094.BJ,惠而顺,16.59
6352,871992.BJ,恒康药房,31.57
6354,871948.BJ,锦洋新材,20.05
6361,871855.BJ,上海经纬,23.37
6369,871748.BJ,新课堂,20.79
6370,871734.BJ,帅航股份,20.84
6373,871688.BJ,ST多闻,51.36
6375,871675.BJ,星桥股份,16.33
6383,871469.BJ,铭汉股份,18.15
6385,871425.BJ,富美特,28.96
6399,871076.BJ,同济建管,21.98
6406,870914.BJ,山天大蓄,24.32
6418,870620.BJ,科域生物,22.96
6423,870441.BJ,群康科技,19.87
6427,870369.BJ,交联电力,17.56
6430,870337.BJ,银城建设,32.3
6432,870284.BJ,美厨家居,230.07
6434,870198.BJ,开来设计,45.57
6436,870140.BJ,人人游戏,16.89
6437,870126.BJ,卓识网安,45.68
6438,870079.BJ,广百展贸,17.75
6440,839986.BJ,江南电机,20.23
6441,839964.BJ,华绍文化,19.02
6445,839820.BJ,赢家伟业,31.27
6446,839801.BJ,绿碳坊,486.5
6448,839622.BJ,君信品牌,23.56
6450,839574.BJ,中瑞医药,29.53
6452,839560.BJ,中环检测,17.3
6454,839532.BJ,ST建伟,23.65
6458,839387.BJ,悠度股份,21.61
6459,839364.BJ,赛骄阳,16.55
6460,839237.BJ,安广物流,19.13
6461,839213.BJ,宏基管理,15.82
6462,839187.BJ,视瑞特,22.37
6467,839114.BJ,ST爱酷,37.62
6471,839037.BJ,科创融鑫,28.09
6472,839035.BJ,多宾陈列,16.61
6473,838983.BJ,波尔电子,25.47
6476,838917.BJ,联泰信科,16.26
6478,838903.BJ,粱江通信,21.68
6481,838800.BJ,龙的电器,27.4278
6483,838740.BJ,邦源环保,54.02
6502,838103.BJ,红一种业,18.56
6505,838029.BJ,皓月医疗,15.98
6506,838017.BJ,今奥科技,19.18
6508,837982.BJ,协多利,16.77
6515,837644.BJ,仙盛科技,18.94
6516,837633.BJ,晨达股份,36.53
6517,837581.BJ,川力科技,49.37
6518,837577.BJ,宁波科达,20.92
6531,837318.BJ,典扬传媒,48.0
6533,837256.BJ,兴光可可,20.77
6534,837242.BJ,建邦科技,24.57
6535,837227.BJ,集恩图造,20.56
6536,837226.BJ,威腾体育,15.35
6537,837217.BJ,江南传媒,26.93
6543,837012.BJ,精英动漫,16.99
6546,836946.BJ,高服股份,20.25
6547,836908.BJ,乔发科技,15.63
6549,836864.BJ,乐松文化,31.84
6557,836683.BJ,四达新材,23.57
6564,836450.BJ,辅正药业,24.92
6565,836390.BJ,北科软件,22.48
6566,836384.BJ,瑞真精机,32.75
6572,836183.BJ,百林生态,16.0
6577,836075.BJ,三禾生物,45.53
6583,835839.BJ,环丰食品,15.48
6597,835473.BJ,彦林科技,17.56
6601,835338.BJ,赛孚股份,31.18
6604,835300.BJ,人为峰,21.24
6606,835246.BJ,合力海科,17.06
6619,834882.BJ,谢馥春,16.85
6621,834781.BJ,新生活,23.29
6636,834475.BJ,三友科技,20.11
6641,834348.BJ,凯瑞股份,22.08
6652,834082.BJ,中建信息,19.25
6663,833689.BJ,架桥资本,39.92
6667,833571.BJ,锁龙消防,27.22
6669,833507.BJ,美安普,18.39
6674,833458.BJ,悦为股份,51.71
6681,833262.BJ,奥神新材,51.92
6684,833201.BJ,ST仁盈,345.55
6689,833052.BJ,迪玛科技,32.44
6693,832973.BJ,思亮信息,44.96
6699,832816.BJ,索克服务,23.79
6701,832780.BJ,科瑞生物,25.69
6702,832774.BJ,森泰环保,17.07
6709,832644.BJ,固泰新材,29.43
6720,832226.BJ,新阳升,25.04
6721,832217.BJ,丰禾支承,17.15
6723,832049.BJ,广德环保,17.87
6727,832013.BJ,博涛文化,18.81
6730,831960.BJ,佳音在线,26.26
6733,831897.BJ,远大信息,19.05
6735,831824.BJ,东方滤袋,18.01
6737,831798.BJ,博益气动,33.85
6741,831709.BJ,瑞特爱,19.3
6744,831615.BJ,禹成股份,48.18
6747,831485.BJ,科达科技,19.83
6753,831319.BJ,绿蔓生物,31.5
6761,831137.BJ,泰和股份,20.03
6766,831014.BJ,海联捷讯,25.4
6767,831010.BJ,凯添燃气,22.5
6778,830892.BJ,海迈科技,25.81
6782,688678.SH,福立旺,24.49
6783,688630.SH,芯碁微装,29.04
6784,688618.SH,三旺通信,34.51
6785,688589.SH,力合微,18.03
6786,688560.SH,明冠新材,17.64
6788,688466.SH,金科环境,25.07
6789,688395.SH,正弦电气,26.6
6790,688390.SH,固德威,27.79
6792,688312.SH,燕麦科技,19.59
6794,688085.SH,三友医疗,25.12
6795,688070.SH,纵横股份,16.53
6796,605298.SH,必得科技,25.29
6797,605066.SH,天正电气,30.01
6800,603871.SH,嘉友国际,19.94
6801,603868.SH,飞科电器,27.38
6803,603833.SH,欧派家居,21.66
6804,603811.SH,诚意药业,18.62
6808,603658.SH,安图生物,34.81
6810,603605.SH,珀莱雅,21.24
6811,603579.SH,荣泰健康,18.9
6814,603380.SH,易德龙,15.82
6819,603221.SH,爱丽家居,22.23
6820,603218.SH,日月股份,15.92
6822,603187.SH,海容冷链,15.96
6838,600766.SH,园城黄金,17.84
6869,430392,斯派克,17.69
6878,430217,掌众科技,21.23
6882,430119,鸿仪四方,15.22
6884,430089,天一众合,25.11
6889,430014,恒业世纪,15.41
6893,300985.SZ,致远新能,60.26
6894,300979.SZ,华利集团,67.75
6895,300940.SZ,南极光,20.63
6897,300930.SZ,屹通新材,22.87
6898,300915.SZ,海融科技,32.1
6899,300913.SZ,兆龙互连,23.94
6900,300909.SZ,汇创达,26.13
6901,300897.SZ,山科智能,25.39
6902,300892.SZ,品渥食品,34.24
6903,300880.SZ,迦南智能,29.92
6904,300861.SZ,美畅股份,29.25
6905,300858.SZ,科拓生物,26.41
6907,300826.SZ,测绘股份,17.1
6910,300776.SZ,帝尔激光,31.48
6912,300701.SZ,森霸传感,16.14
6913,300684.SZ,中石科技,16.9
6915,300662.SZ,科锐国际,19.23
6916,300661.SZ,圣邦股份,18.25
6917,300649.SZ,杭州园林,17.47
6920,300607.SZ,拓斯达,18.07
6923,300564.SZ,筑博设计,27.93
6926,300502.SZ,新易盛,17.22
6930,300450.SZ,先导智能,20.86
6933,300396.SZ,迪瑞医疗,16.07
6953,300015.SZ,爱尔眼科,22.51
6968,002803.SZ,吉宏股份,28.63
6991,002248.SZ,华东数控,22.66
6996,002110.SZ,三钢闽光,21.14
6997,002100.SZ,天康生物,16.83
7011,000650.SZ,仁和药业,15.11
7012,000603.SZ,盛达资源,22.13
7017,873551.BJ,勤成健康,29.6
7018,873517.BJ,三胜电器,35.52
7022,873343.BJ,汉森机械,21.95
7026,873147.BJ,万物信息,27.5
7028,873058.BJ,金新城,48.59
7030,873027.BJ,华夏高科,34.26
7036,872911.BJ,亿舟科技,15.36
7039,872887.BJ,赉卡睦,25.29
7045,872820.BJ,泉牌科技,15.91
7047,872799.BJ,益康药业,19.11
7051,872658.BJ,零奔洋,24.66
7055,872562.BJ,瑞兆激光,19.33
7063,872303.BJ,自由能,17.58
7068,872188.BJ,优天下,56.54
7069,872178.BJ,铭视科技,17.46
7076,872014.BJ,裕峰环境,25.82
7083,871783.BJ,新联股份,40.33
7100,871028.BJ,天华信息,41.33
7108,870733.BJ,晟融数据,22.33
7109,870727.BJ,利洋股份,18.58
7110,870690.BJ,中德联信,21.13
7113,870544.BJ,迪浪科技,16.1
7119,870316.BJ,明大科技,16.29
7122,870296.BJ,中惠元景,63.37
7126,870150.BJ,科网股份,26.06
7130,870071.BJ,东富智能,15.54
7131,870066.BJ,恒信诺金,18.94
7138,839599.BJ,前瞻资讯,29.91
7141,839507.BJ,天筑科技,15.51
7144,839472.BJ,亮威科技,33.18
7147,839356.BJ,环台精密,18.47
7150,839279.BJ,和君恒成,20.6
7155,839180.BJ,瑞福来,20.75
7163,838649.BJ,爵维科技,28.63
7165,838576.BJ,ST红五星,598.24
7166,838529.BJ,网优科技,20.41
7168,838497.BJ,中商产业,19.63
