,股票代码,股票简称,ROE2021
5741,873685.BJ,翰博设计,22.58
5742,873678.BJ,亿安智能,27.35
5744,873610.BJ,申格电子,16.44
5745,873597.BJ,琨圣智能,47.75
5747,873529.BJ,先锋股份,42.17
5749,873477.BJ,同方德诚,37.02
5756,873346.BJ,榕工股份,33.36
5766,873049.BJ,红海云,16.33
5767,873048.BJ,佳农股份,16.25
5769,872931.BJ,无锡鼎邦,16.57
5773,872804.BJ,健瑞宝,35.09
5775,872762.BJ,大茂晟,21.51
5776,872732.BJ,壹度股份,17.29
5779,872662.BJ,旭德教育,40.19
5781,872629.BJ,科丰电子,17.52
5782,872610.BJ,妙音数科,21.3
5785,872516.BJ,时代银通,24.99
5788,872464.BJ,康奇生物,19.55
5790,872406.BJ,三同新材,35.16
5793,872212.BJ,利农生物,18.14
5804,871769.BJ,路通股份,36.21
5805,871740.BJ,健仕股份,17.15
5806,871733.BJ,兄弟文仪,16.01
5808,871634.BJ,新威凌,32.2
5810,871564.BJ,巨成钛业,16.95
5812,871402.BJ,志诚信息,22.69
5821,870959.BJ,公正股份,45.7
5825,870635.BJ,骏宇文博,24.13
5826,870629.BJ,三真康复,24.71
5828,870618.BJ,小六饮食,20.01
5831,870308.BJ,鲎生科,61.2
5833,870296.BJ,中惠元景,15.99
5837,870052.BJ,万谷机械,16.3
5838,870031.BJ,华金科技,25.1
5843,839845.BJ,ST亿德力,17.8
5846,839655.BJ,威星电子,26.43
5848,839587.BJ,鼎泰药业,21.7
5859,839180.BJ,瑞福来,24.45
5863,838998.BJ,双星种业,34.21
5864,838952.BJ,恒源科技,66.46
5865,838933.BJ,嘉华汇诚,17.07
5866,838897.BJ,埃维股份,20.54
5868,838810.BJ,春光药装,39.0
5871,838729.BJ,摩卡股份,612.39
5873,838629.BJ,梦赛力士,17.54
5874,838504.BJ,光环国际,62.97
5876,838458.BJ,宁波协源,28.05
5879,838243.BJ,天时恒生,24.17
5881,838161.BJ,易通股份,32.63
5882,838033.BJ,佳邦信息,15.88
5884,837940.BJ,品牌联盟,18.65
5885,837936.BJ,新乡滤器,41.35
5891,837370.BJ,国华云网,18.84
5899,837051.BJ,科理咨询,29.54
5900,836826.BJ,盖世食品,22.02
5906,836414.BJ,欧普泰,53.64
5914,836075.BJ,三禾生物,33.82
5917,835940.BJ,瑞济生物,18.76
5920,835708.BJ,蓝能科技,22.24
5925,835368.BJ,连城数控,15.57
5932,835011.BJ,麦迪制冷,15.14
5935,834972.BJ,英冠陶瓷,56.33
5940,834812.BJ,圣士达,31.67
5946,834503.BJ,西盈科技,20.91
5984,832915.BJ,汉尧碳科,17.99
5988,832836.BJ,银钢一通,26.74
5989,832834.BJ,吉泰新材,18.49
5993,832557.BJ,大商帮,16.34
6005,832093.BJ,科伦股份,25.32
6009,831991.BJ,聚彩科技,74.23
6017,831657.BJ,贝克福尔,26.85
6023,831304.BJ,迪尔化工,17.34
6025,831285.BJ,常欣科技,16.93
6027,831255.BJ,佳和电气,27.17
6030,831184.BJ,强盛股份,16.76
6031,831167.BJ,鑫汇科,19.18
6037,831054.BJ,巴陵节能,15.06
6044,688793.SH,倍轻松,21.74
6045,688052.SH,纳芯微,51.62
6049,601028.SH,玉龙股份,15.4
6052,430685,新芝生物,32.99
6058,430385,中一检测,17.76
6062,430149,江仪股份,18.8
6063,430148,科能腾达,47.79
6065,400035,比特5,18.76
6067,301419.SZ,阿莱德,23.96
6068,301388.SZ,欣灵电气,25.04
6069,301366.SZ,一博科技,22.4
6070,301360.SZ,荣旗科技,39.02
6072,301303.SZ,真兰仪表,29.77
6073,301278.SZ,快可电子,18.2
6074,301276.SZ,嘉曼服饰,30.59
6075,301267.SZ,华厦眼科,27.87
6076,301233.SZ,盛帮股份,19.24
6077,301223.SZ,中荣股份,17.75
6079,301218.SZ,华是科技,19.5
6080,301209.SZ,联合化学,21.58
6081,301201.SZ,诚达药业,20.64
6082,301191.SZ,菲菱科思,40.39
6083,301176.SZ,逸豪新材,26.6
6085,301151.SZ,冠龙节能,28.39
6086,301115.SZ,建科股份,23.42
6087,301112.SZ,信邦智能,17.13
6088,301102.SZ,兆讯传媒,32.36
6089,301093.SZ,华兰股份,26.83
6090,301085.SZ,亚康股份,15.77
6091,301053.SZ,远信工业,23.5
6092,301006.SZ,迈拓股份,17.02
6094,300994.SZ,久祺股份,29.73
6095,300975.SZ,商络电子,17.44
6110,300638.SZ,广和通,21.75
6112,300601.SZ,康泰生物,15.05
6120,300408.SZ,三环集团,16.92
6140,002075.SZ,沙钢股份,19.53
6141,001316.SZ,润贝航科,31.36
6142,000885.SZ,城发环境,18.65
6145,688778.SH,厦钨新能,21.97
6147,688381.SH,帝奥微,37.88
6156,688121.SH,卓然股份,29.99
6159,605499.SH,东鹏饮料,36.48
6161,605358.SH,立昂微,20.09
6167,603806.SH,福斯特,21.06
6174,603568.SH,伟明环保,24.91
6180,603235.SH,天新药业,48.56
6181,603165.SH,荣晟环保,16.29
6182,603156.SH,养元饮品,17.56
6183,603097.SH,江苏华辰,16.84
6185,603057.SH,紫燕食品,28.53
6188,601928.SH,凤凰传媒,16.02
6192,601233.SH,桐昆股份,24.22
6197,600901.SH,江苏金租,15.36
6210,600662.SH,外服控股,17.27
6228,600111.SH,北方稀土,37.28
6232,301331.SZ,恩威医药,16.77
6233,301230.SZ,泓博医药,24.06
6234,301216.SZ,万凯新材,28.16
6235,301128.SZ,强瑞技术,16.23
6237,301121.SZ,紫建电子,17.74
6241,301079.SZ,邵阳液压,24.97
6242,301047.SZ,义翘神州,22.25
6244,300979.SZ,华利集团,29.97
6249,300873.SZ,海晨股份,16.23
6250,300861.SZ,美畅股份,20.52
6255,300770.SZ,新媒股份,24.06
6260,300725.SZ,药石科技,22.61
6261,300662.SZ,科锐国际,16.25
6262,300661.SZ,圣邦股份,36.92
6267,300628.SZ,亿联网络,28.26
6269,300618.SZ,寒锐钴业,15.07
6277,300442.SZ,润泽科技,32.86
6280,300413.SZ,芒果超媒,16.25
6285,300343.SZ,联创股份,29.67
6311,300022.SZ,吉峰科技,20.98
6332,002327.SZ,富安娜,15.73
6337,002222.SZ,福晶科技,16.73
6346,002078.SZ,太阳纸业,16.83
6348,002011.SZ,盾安环境,26.14
6352,000906.SZ,浙商中拓,24.69
6353,000825.SZ,太钢不锈,17.87
6363,874000.BJ,南天智联,39.81
6364,873997.BJ,鼎盛机械,43.23
6365,873993.BJ,诚展科技,15.68
6367,873920.BJ,睿鸿网络,45.2
6368,873872.BJ,智胜传媒,30.53
6370,873852.BJ,博能股份,78.68
6376,873736.BJ,佳尔特,49.53
6379,873702.BJ,世昌股份,24.01
6380,873698.BJ,安道设计,29.18
6384,873626.BJ,启源软件,27.86
6386,873595.BJ,中联科技,29.7
6387,873566.BJ,上元家居,20.88
6388,873561.BJ,瑞达股份,27.36
6389,873553.BJ,华成工控,31.31
6391,873540.BJ,进源热能,26.25
6393,873496.BJ,崤云信息,22.83
6394,873481.BJ,相城检测,28.16
6395,873475.BJ,中汇线缆,28.17
6396,873468.BJ,通发激光,18.16
6397,873433.BJ,齐鲁云商,18.0
6401,873343.BJ,汉森机械,17.38
6409,873233.BJ,睿高股份,21.37
6410,873202.BJ,衡量科技,25.89
6411,873128.BJ,正业电子,21.47
6413,873069.BJ,天朗节能,19.88
6414,873053.BJ,荣程新材,18.76
6418,872894.BJ,博大股份,27.07
6419,872861.BJ,文祥渔业,90.35
6421,872818.BJ,恒泰新科,33.16
6422,872813.BJ,万方人才,30.32
6424,872715.BJ,大正仪表,15.05
6426,872658.BJ,零奔洋,26.65
6431,872564.BJ,华日新材,18.81
6432,872559.BJ,长河科技,23.38
6439,872420.BJ,新丰小吃,24.16
6445,872291.BJ,固耐特,23.33
6446,872272.BJ,华达建业,41.18
6447,872235.BJ,瀚天智能,16.07
6450,872188.BJ,优天下,57.9
6452,872170.BJ,盛达科技,22.29
6453,872166.BJ,新烽光电,29.71
6457,872092.BJ,易畅股份,15.65
6458,872058.BJ,鼎运智能,73.81
6459,871981.BJ,晶赛科技,24.99
6462,871783.BJ,新联股份,24.11
6465,871675.BJ,星桥股份,15.54
6470,871501.BJ,麦斯特,37.67
6472,871418.BJ,中尚传媒,48.54
6474,871380.BJ,中财信,40.23
6475,871351.BJ,策联传媒,32.05
6476,871314.BJ,世环新材,75.38
6478,871076.BJ,同济建管,55.8
6484,870796.BJ,斯科瑞,24.22
6487,870601.BJ,启明星,22.44
6489,870543.BJ,红岭云,24.94
6492,870381.BJ,七九七,20.38
6496,870231.BJ,源悦汽车,17.16
6497,870220.BJ,恒基永昕,35.51
6498,870198.BJ,开来设计,16.68
6504,870102.BJ,金晖股份,48.65
6505,870044.BJ,风控工程,34.17
6507,870029.BJ,宏灿股份,15.9
6517,839713.BJ,苏扬包装,17.07
6519,839659.BJ,翱华股份,15.24
6521,839599.BJ,前瞻资讯,46.67
6522,839582.BJ,力通科技,16.06
6529,839472.BJ,亮威科技,31.85
6532,839416.BJ,康鸿智能,39.81
6535,839354.BJ,森博营销,24.89
6537,839312.BJ,优信无限,25.22
6539,839220.BJ,三友和,17.5
6545,838883.BJ,酒便利,24.79
6556,838392.BJ,利尔康,15.39
6558,838366.BJ,盈联科技,52.4
6561,838335.BJ,上海领灿,18.11
6564,838197.BJ,赢冠口腔,32.11
6565,838176.BJ,耀鸿股份,19.53
6566,838095.BJ,大涵文化,16.66
6570,838017.BJ,今奥科技,17.74
6573,837986.BJ,金锁安防,23.26
6575,837935.BJ,创新股份,22.71
6576,837866.BJ,数字动力,20.59
6581,837670.BJ,上海华菱,19.76
6585,837581.BJ,川力科技,26.67
6590,837340.BJ,帝源新材,19.24
6592,837299.BJ,小鱼股份,18.4
6593,837263.BJ,和伍精密,50.2
6595,837092.BJ,汉鑫科技,20.28
6596,837070.BJ,凯凯金服,27.84
6599,837021.BJ,大舟网络,58.75
6600,836978.BJ,同人泰,29.8
6602,836967.BJ,爱去欧,29.52
6603,836946.BJ,高服股份,25.38
6615,836384.BJ,瑞真精机,31.55
6619,836270.BJ,天铭科技,23.59
6626,835924.BJ,柠檬网联,33.49
6629,835800.BJ,万联城服,16.13
6631,835725.BJ,莱美科技,18.64
6632,835721.BJ,豪恩智联,16.43
6650,834915.BJ,津同仁堂,34.6
6655,834743.BJ,迈新科技,28.42
6659,834607.BJ,祥云股份,16.54
6664,834468.BJ,绿凯环保,17.05
6666,834407.BJ,驰诚股份,18.57
6670,834114.BJ,明尚德,17.13
6676,833928.BJ,火谷网络,36.76
6677,833907.BJ,倍智人才,45.19
6681,833781.BJ,瑞奇智造,31.67
6683,833713.BJ,立德电子,33.98
6705,832885.BJ,星辰科技,16.02
6709,832721.BJ,ST森语,73.2
6717,832326.BJ,华清安泰,26.8
6725,832058.BJ,东联科技,30.95
6731,831897.BJ,远大信息,17.26
6733,831827.BJ,宝来利来,21.81
6735,831798.BJ,博益气动,31.46
6737,831754.BJ,康能生物,15.74
6739,831724.BJ,信而泰,32.01
6743,831660.BJ,富深协通,75.83
6744,831626.BJ,胜禹股份,15.64
6748,831515.BJ,威和光电,32.1
6749,831511.BJ,水治理,15.26
6753,831412.BJ,天际航,20.6
6754,831387.BJ,华特磁电,17.38
6755,831372.BJ,宝成股份,45.85
6760,831227.BJ,宜运股份,22.64
6769,830934.BJ,嘉斐科技,15.04
6771,830877.BJ,康莱股份,25.77
6773,830861.BJ,金诺科技,20.92
6786,688613.SH,奥精医疗,17.19
6787,688598.SH,金博股份,31.37
6788,688552.SH,航天南湖,16.4
6791,688478.SH,晶升股份,17.25
6797,688372.SH,伟测科技,18.04
6798,688362.SH,甬矽电子,33.64
6801,688325.SH,赛微微电,52.82
6802,688317.SH,之江生物,22.13
6804,688281.SH,华秦科技,55.6
6805,688270.SH,臻镭科技,24.04
6807,688211.SH,中科微至,18.44
6809,688163.SH,赛伦生物,23.08
6811,688151.SH,华强科技,24.29
6812,688143.SH,长盈通,18.5
6814,688116.SH,天奈科技,16.28
6819,605259.SH,绿田机械,15.79
6822,605098.SH,行动教育,19.46
6824,605007.SH,五洲特纸,21.52
6836,603605.SH,珀莱雅,22.25
6839,603505.SH,金石资源,20.57
6840,603489.SH,八方股份,24.8
6845,603280.SH,南方路机,34.82
6846,603260.SH,合盛硅业,55.24
6848,603230.SH,内蒙新华,22.01
6855,603025.SH,大豪科技,19.1
6856,601677.SH,明泰铝业,19.07
6863,600966.SH,博汇纸业,25.59
6866,600877.SH,电科芯片,21.2
6867,600867.SH,通化东宝,22.08
6873,600755.SH,厦门国贸,17.62
6878,600452.SH,涪陵电力,18.64
6883,600367.SH,红星发展,16.42
6903,430566,虹越花卉,17.85
6910,430510,丰光精密,15.06
6918,430405,星火环境,18.29
6922,430368,明波通信,25.94
6926,430316,巨灵信息,17.14
6929,430238,普华科技,23.12
6934,430022,五岳鑫,24.43
6937,301382.SZ,蜂助手,22.77
6938,301349.SZ,信德新材,32.9
6939,301319.SZ,唯特偶,25.05
6941,301313.SZ,凡拓数创,16.02
6943,301300.SZ,远翔新材,31.03
6947,301117.SZ,佳缘科技,37.12
6949,301105.SZ,鸿铭股份,16.08
6951,301097.SZ,天益医疗,18.2
6954,301045.SZ,天禄科技,17.08
6956,300982.SZ,苏文电能,25.78
6962,300911.SZ,亿田智能,18.95
6969,300790.SZ,宇瞳光学,16.72
6971,300775.SZ,三角防务,18.73
6979,300610.SZ,晨化股份,15.54
6980,300604.SZ,长川科技,15.89
6985,300441.SZ,鲍斯股份,18.58
6990,300357.SZ,我武生物,21.45
7004,002932.SZ,明德生物,77.04
7011,002727.SZ,一心堂,15.04
7015,002677.SZ,浙江美大,37.04
7018,002557.SZ,洽洽食品,20.19
7023,002372.SZ,伟星新材,27.0
7036,002001.SZ,新和成,21.21
7041,000959.SZ,首钢股份,19.42
7043,000830.SZ,鲁西化工,28.98
7050,874057.BJ,迪亚环境,52.96
7053,874018.BJ,天威新材,16.17
7055,874003.BJ,瑞能智慧,47.47
7056,873995.BJ,海纳股份,37.44
7057,873967.BJ,柏维力,36.63
7059,873918.BJ,科隆新材,18.26
7062,873912.BJ,金广恒,20.96
7063,873879.BJ,开发科技,22.73
7064,873877.BJ,俊朗股份,76.5
7066,873836.BJ,鸿星科技,16.26
7068,873823.BJ,尚洋科技,23.11
7069,873821.BJ,祥瑞生物,33.28
7070,873810.BJ,台谊消防,24.09
7071,873801.BJ,邻商科技,32.09
7073,873778.BJ,华亿创新,69.45
7074,873766.BJ,盛富莱,17.59
7076,873752.BJ,智选数字,26.36
7077,873751.BJ,知鱼智联,29.39
7083,873661.BJ,成远矿业,15.21
7089,873637.BJ,海川生物,36.51
7090,873627.BJ,西安瑞霖,45.23
7092,873615.BJ,海瓴科技,16.1
7093,873608.BJ,源茂股份,15.17
7096,873599.BJ,振通检测,17.52
7097,873588.BJ,华夏电通,15.04
7100,873530.BJ,佰能盈天,25.6
7102,873520.BJ,华友文保,16.13
7104,873515.BJ,昊升电机,43.12
7108,873470.BJ,新中南,16.4
7111,873393.BJ,捷创新材,28.72
7114,873283.BJ,太速科技,20.87
7118,873219.BJ,花巷股份,20.48
7119,873184.BJ,浩博特,41.89
7120,873163.BJ,镇艺文娱,40.63
7121,873117.BJ,睿观博,25.6
7122,873110.BJ,山安蓝天,18.94
7125,872987.BJ,山香教育,29.51
7127,872953.BJ,国子软件,41.85
7128,872928.BJ,恒友股份,50.43
7132,872823.BJ,方天软件,32.52
7138,872729.BJ,欧贝传动,23.29
7142,872685.BJ,康乾大成,18.18
7144,872623.BJ,萌帮股份,16.36
7150,872522.BJ,腾飞人才,31.72
7153,872504.BJ,新日月,28.84
7154,872423.BJ,百达智能,16.57
7155,872400.BJ,爱维尔,26.22
7156,872396.BJ,先创股份,19.82
7163,872204.BJ,博可生物,21.44
7166,872137.BJ,正泽科技,20.98
7168,872117.BJ,康荣高科,15.01
7170,872055.BJ,天意药业,17.76
7172,871948.BJ,锦洋新材,15.23
7174,871894.BJ,星海电子,16.09
7183,871751.BJ,宝骅股份,36.02
7190,871478.BJ,巨能股份,34.72
7191,871469.BJ,铭汉股份,19.81
7197,871272.BJ,理想传媒,187.45
7200,871028.BJ,天华信息,16.88
7202,870962.BJ,四联交通,26.72
7208,870557.BJ,华中人才,27.14
7212,870480.BJ,华康生物,20.23
7219,870386.BJ,宏银信息,59.05
7221,870359.BJ,海天文化,28.82
7224,870264.BJ,奥瑞拓,19.1
7225,870253.BJ,鹏源药业,18.04
7226,870204.BJ,沪江材料,18.09
7229,870058.BJ,科宇股份,15.38
7237,839629.BJ,华糖云商,18.05
7238,839621.BJ,比例聚合,36.57
7239,839613.BJ,亚格光电,16.16
7246,839295.BJ,金百汇,26.99
7252,839086.BJ,圣剑网络,20.89
7254,838925.BJ,玉玄宫,22.12
7256,838834.BJ,创四方,21.25
7260,838587.BJ,泽鑫科技,36.22
7261,838576.BJ,ST红五星,22.95
7266,838351.BJ,贝克诺斯,15.61
7268,838264.BJ,天翔新材,23.26
7271,838116.BJ,永盛装备,19.24
7273,838042.BJ,中经世纪,20.19
7278,837952.BJ,鑫紫竹,25.07
7281,837918.BJ,力力惠,23.58
7283,837879.BJ,博芳环保,22.73
7285,837863.BJ,夜郎厨坊,18.71
7293,837695.BJ,航天汇智,32.85
7296,837593.BJ,每日科技,23.5
7300,837523.BJ,矿益股份,15.27
7307,837226.BJ,威腾体育,17.88
7308,837217.BJ,江南传媒,20.0
7309,837129.BJ,太阳股份,15.74
7313,837014.BJ,塔人网络,15.59
7314,836994.BJ,万邦科技,17.18
7315,836935.BJ,小棉袄,60.25
7317,836898.BJ,龙泰新材,21.73
7318,836870.BJ,山维科技,20.22
7322,836770.BJ,创洁工贸,22.74
7324,836658.BJ,幻响神州,52.59
7325,836641.BJ,奇华光电,28.7
7326,836617.BJ,软岛科技,36.52
7327,836584.BJ,六智信息,16.77
7329,836557.BJ,圣敏传感,21.78
7332,836381.BJ,宝信咨询,30.49
7336,836260.BJ,中寰股份,17.96
7338,836254.BJ,滴滴集运,24.98
7339,836239.BJ,长虹能源,29.03
7340,836235.BJ,银奕达,18.18
7344,836186.BJ,网博视界,20.27
7349,835859.BJ,景鸿物流,19.75
7362,835322.BJ,华创股份,19.59
7369,835101.BJ,快拍物联,87.82
7371,835061.BJ,君为科技,48.26
7374,834938.BJ,南通通机,36.46
7376,834920.BJ,人合机电,21.13
7378,834891.BJ,岳达生物,51.97
7379,834843.BJ,明昊科技,21.42
7380,834808.BJ,金昌股份,24.86
7381,834781.BJ,新生活,19.18
7388,834579.BJ,残友软件,15.69
7401,834369.BJ,锐志天宏,18.16
7408,834105.BJ,申江万国,30.3
7410,834058.BJ,华洋赛车,84.95
7412,834014.BJ,特瑞斯,18.84
7414,833976.BJ,新游网络,43.69
7419,833689.BJ,架桥资本,32.92
7424,833613.BJ,华夏光电,16.37
7426,833599.BJ,营财安保,23.11
7436,833265.BJ,润杰农科,20.68
7442,833165.BJ,智科股份,19.3
7444,833118.BJ,棒杰小贷,19.95
7445,833112.BJ,海宏电力,26.81
7449,832958.BJ,艾芬达,21.82
7467,832393.BJ,舒茨股份,18.09
7477,832078.BJ,泰利模具,34.05
7479,832025.BJ,川盛科技,546.85
7495,831714.BJ,福航环保,30.25
7500,831554.BJ,智博联,29.35
7501,831526.BJ,凯华材料,17.99
7502,831514.BJ,艾迪尔,17.36
7503,831433.BJ,川东磁电,16.03
7506,831318.BJ,信易科技,41.18
7508,831233.BJ,恒丰科技,37.89
7510,831229.BJ,木兰花,37.78
7514,831151.BJ,全胜物流,23.36
7515,831121.BJ,力久电机,19.7
7518,831087.BJ,秋乐种业,16.26
7524,830982.BJ,中易腾达,21.39
7529,830830.BJ,新昶虹,26.89
7530,830802.BJ,金象传动,22.64
7537,688665.SH,四方光电,26.62
7539,688503.SH,聚和材料,22.19
7545,688345.SH,博力威,15.96
7547,688292.SH,浩瀚深度,16.5
7548,688261.SH,东微半导,29.84
7551,688251.SH,井松智能,34.32
7553,688237.SH,超卓航科,18.24
7554,688233.SH,神工股份,16.8
7559,688146.SH,中船特气,21.99
7562,688087.SH,英科再生,17.71
7563,688073.SH,毕得医药,18.15
7564,688046.SH,药康生物,17.3
7569,605056.SH,咸亨国际,16.35
7570,605033.SH,美邦股份,20.61
7573,603836.SH,海程邦达,30.87
7574,603823.SH,百合花,16.53
7583,603213.SH,镇洋发展,48.29
7585,603173.SH,福斯达,38.31
7588,603065.SH,宿迁联盛,18.41
7590,603002.SH,宏昌电子,18.49
7596,600884.SH,杉杉股份,23.75
7603,600395.SH,盘江股份,16.535
7605,600327.SH,大东方,23.3
7606,600319.SH,亚星化学,142.62
7608,600163.SH,中闽能源,16.314
7610,600075.SH,新疆天业,19.07
7612,430718,合肥高科,15.94
7615,430658,舜网传媒,20.28
7620,430590,晶宝股份,35.35
7625,430525,英诺尔,22.11
7628,430467,深圳行健,16.73
7630,430423,宁变科技,18.2
7633,430343,ST优网,44.34
7646,430119,鸿仪四方,18.36
7651,430031,林克曼,16.03
7654,400069,吉恩5,18.59
7659,301386.SZ,未来电器,16.94
7661,301285.SZ,鸿日达,21.47
7662,301270.SZ,汉仪股份,16.17
7663,301221.SZ,光庭信息,15.57
7664,301178.SZ,天亿马,17.22
7666,301149.SZ,隆华新材,23.0
7667,301138.SZ,华研精机,26.39
7668,301108.SZ,洁雅股份,34.51
7670,301061.SZ,匠心家居,22.38
7672,301002.SZ,崧盛股份,23.55
7678,300867.SZ,圣元环保,16.06
7682,300755.SZ,华致酒行,21.75
7683,300723.SZ,一品红,15.23
7686,300623.SZ,捷捷微电,17.88
7689,300573.SZ,兴齐眼药,25.54
7691,300476.SZ,胜宏科技,16.16
7695,300395.SZ,菲利华,16.28
7708,002985.SZ,北摩高科,18.74
7715,002829.SZ,星网宇达,15.2
7722,002626.SZ,金达威,19.69
7723,002605.SZ,姚记科技,25.55
7727,002493.SZ,荣盛石化,30.76
7735,002414.SZ,高德红外,17.46
7739,002293.SZ,罗莱生活,16.47
7745,001223.SZ,欧克科技,49.47
7746,001212.SZ,中旗新材,15.91
7750,000848.SZ,承德露露,25.83
7755,000672.SZ,上峰水泥,29.11
7762,874048.BJ,盈浩文创,20.41
7764,873773.BJ,昶辉生物,30.81
7765,873717.BJ,品瑶股份,19.6
7768,873590.BJ,亿利华,17.45
7769,873511.BJ,小满云仓,17.32
7770,873510.BJ,三新股份,18.94
7771,873447.BJ,四菱电子,39.57
7774,873363.BJ,鑫泰新材,23.46
7775,873329.BJ,嘉邻物业,21.72
7778,872996.BJ,瑞森光学,22.7
7783,872728.BJ,西屋电气,27.32
7788,872578.BJ,巴中公用,18.0
7789,872565.BJ,怡申股份,22.71
7792,872361.BJ,华泓新材,23.83
7797,871653.BJ,德融嘉信,25.97
7802,871340.BJ,钒宇新材,26.11
7806,870818.BJ,莱斯达,96.26
7809,870780.BJ,易而达,32.56
7811,870600.BJ,振强科技,32.2
7818,839953.BJ,圣火科技,25.0
7821,839841.BJ,瑞尔泰,16.0
7822,839833.BJ,赤马传媒,20.03
7824,839609.BJ,雷悦重工,96.52
7828,839270.BJ,兴融联,20.75
7829,839153.BJ,希尔孚,18.48
7832,838811.BJ,瀚正科技,27.41
7834,838571.BJ,宏正设计,48.69
7836,838251.BJ,千想传媒,34.2
7841,837351.BJ,新申新材,46.05
7842,837228.BJ,华兰海,18.03
7845,836984.BJ,翔博科技,18.36
7846,836742.BJ,大地测绘,16.45
7847,836521.BJ,商客通,105.63
7850,836439.BJ,聚能纳米,19.5
7852,836284.BJ,欧菲特,18.57
7855,835985.BJ,海泰新能,25.92
7857,835808.BJ,星成电子,29.0
7863,835500.BJ,百丞税务,59.05
7864,835471.BJ,呈天网络,41.84
7868,835291.BJ,力尊信通,25.01
7870,835136.BJ,报春电商,21.14
7874,834764.BJ,巨龙硅钢,23.22
7886,833669.BJ,携泰健康,37.69
7888,833455.BJ,汇隆活塞,18.87
7890,833427.BJ,华维设计,21.61
7891,833285.BJ,环球矿产,20.71
7892,833243.BJ,龙辰科技,23.8
7898,832920.BJ,去吧看看,33.78
7901,832765.BJ,唐邦科技,399.93
7912,832126.BJ,康乐药业,23.22
7922,831581.BJ,八佳电气,15.65
7923,831467.BJ,世窗信息,30.71
7924,831445.BJ,龙竹科技,17.73
7928,831177.BJ,深冷能源,20.64
7932,830883.BJ,联桥新材,16.07
7936,688479.SH,友车科技,24.53
7940,688289.SH,圣湘生物,39.02
7943,605399.SH,晨光新材,38.88
7944,603987.SH,康德莱,15.01
7946,603970.SH,中农立华,15.63
7950,603298.SH,杭叉集团,17.22
7952,603070.SH,万控智造,15.78
7972,301390.SZ,经纬股份,22.95
7973,301212.SZ,联盛化学,23.17
7976,301019.SZ,宁波色母,16.16
7978,300916.SZ,朗特智能,15.71
7980,300866.SZ,安克创新,17.32
7982,300855.SZ,图南股份,15.95
7984,300772.SZ,运达股份,26.18
7995,300039.SZ,上海凯宝,17.71
8014,874047.BJ,交大铁发,27.7
8016,874035.BJ,成都炭材,20.8
8018,873919.BJ,天演维真,35.79
8019,873899.BJ,海创汇,40.27
8020,873820.BJ,台州农资,22.18
8022,873776.BJ,攸亮科技,17.58
8026,873629.BJ,力得尔,27.24
8029,873461.BJ,迈威通信,22.41
8031,873446.BJ,海普股份,53.56
8039,873255.BJ,奔月生物,22.95
8042,873026.BJ,畅越飞平,24.48
8043,873005.BJ,永通生态,27.67
8045,872968.BJ,德瑞斯,17.77
8046,872963.BJ,永成股份,17.0
8050,872801.BJ,智明星通,51.03
8055,872544.BJ,创业测绘,20.1
8058,872419.BJ,罗特钢带,40.05
8060,872339.BJ,光锐通信,31.69
8061,872249.BJ,金米特,42.83
8062,872106.BJ,爱克信,20.51
8065,871994.BJ,肯特智能,46.01
8066,871857.BJ,泓禧科技,26.8
8071,871453.BJ,科海电子,16.1
8073,871382.BJ,凤翔九天,27.55
8075,871339.BJ,光电安辰,15.77
8076,871323.BJ,千年工艺,33.71
8077,871278.BJ,绿石碳,55.51
8081,871169.BJ,蓝耘科技,42.22
8083,870979.BJ,凯安新材,26.64
8090,870550.BJ,美核电气,31.46
8091,870539.BJ,天利智能,26.2
8092,870371.BJ,鑫梓润,32.16
8094,870356.BJ,司巴克,38.61
8106,839633.BJ,金鼎医药,27.07
8108,839515.BJ,护航科技,15.31
8110,839509.BJ,瞳景物联,47.54
8116,839181.BJ,思柏科技,16.12
8118,839137.BJ,金禾软件,32.22
8119,839133.BJ,淳博传播,18.62
8126,838910.BJ,辽联信息,17.68
8127,838878.BJ,诺安智能,22.32
8130,838669.BJ,江苏金色,29.37
8134,838374.BJ,国广联,18.61
8137,838275.BJ,驱动力,15.99
8143,837997.BJ,世昕股份,20.52
8144,837953.BJ,圣邦人力,21.17
8145,837922.BJ,海逸风,20.66
8146,837868.BJ,同创双子,133.65
8147,837733.BJ,香江印制,29.04
8155,837355.BJ,康尼格,19.01
8157,837320.BJ,信昌股份,20.13
8160,837232.BJ,恒展远东,30.88
8162,837148.BJ,博威电气,16.36
8163,837137.BJ,鼎瀚文化,21.01
8164,837052.BJ,京融教育,29.83
8165,836942.BJ,恒立钻具,31.44
8166,836699.BJ,海达尔,40.64
8167,836647.BJ,一派直驱,29.07
8171,836392.BJ,博为峰,47.82
8173,836221.BJ,易实精密,24.61
8174,836208.BJ,青矩技术,34.82
8176,836073.BJ,时代正邦,157.09
8179,835841.BJ,圣安化工,19.81
8180,835636.BJ,骏马科技,25.31
8186,835191.BJ,东方网升,34.9
8191,834954.BJ,海德龙,17.89
8198,834599.BJ,同力股份,23.5
8200,834552.BJ,斯巴克瑞,39.62
8204,834329.BJ,博洋股份,29.52
8205,834300.BJ,合泰电机,26.44
8213,833356.BJ,瑞虹股份,21.23
8218,833000.BJ,海皇科技,28.2
