,股票代码,股票简称,ROE2022
7832,838811.BJ,瀚正科技,31.15
7836,838251.BJ,千想传媒,28.58
7840,837561.BJ,汉瑞森,17.06
7841,837351.BJ,新申新材,34.95
7845,836984.BJ,翔博科技,21.52
7846,836742.BJ,大地测绘,15.43
7847,836521.BJ,商客通,81.19
7850,836439.BJ,聚能纳米,23.36
7852,836284.BJ,欧菲特,18.5
7857,835808.BJ,星成电子,25.73
7863,835500.BJ,百丞税务,82.19
7864,835471.BJ,呈天网络,21.88
7873,834764.BJ,巨龙硅钢,26.03
7881,833991.BJ,趋势传媒,28.28
7885,833669.BJ,携泰健康,34.46
7886,833636.BJ,ST邦瑞达,166.82
7887,833455.BJ,汇隆活塞,18.54
7891,833243.BJ,龙辰科技,24.17
7900,832765.BJ,唐邦科技,210.42
7903,832676.BJ,先路医药,79.88
7911,832126.BJ,康乐药业,28.48
7913,832038.BJ,宁夏新龙,15.04
7927,831177.BJ,深冷能源,31.8
7928,831081.BJ,西驰电气,15.74
7933,688668.SH,鼎通科技,19.65
7935,688479.SH,友车科技,17.56
7939,688289.SH,圣湘生物,27.29
7942,605399.SH,晨光新材,33.55
7945,603970.SH,中农立华,16.91
7946,603896.SH,寿仙谷,16.07
7949,603298.SH,杭叉集团,16.7
7971,301390.SZ,经纬股份,20.5
7972,301212.SZ,联盛化学,18.47
7977,300916.SZ,朗特智能,17.21
7979,300866.SZ,安克创新,17.81
7981,300855.SZ,图南股份,18.76
7983,300772.SZ,运达股份,19.29
7989,300101.SZ,振芯科技,21.83
7994,300039.SZ,上海凯宝,20.69
8013,874047.BJ,交大铁发,25.97
8015,874035.BJ,成都炭材,35.08
8017,873919.BJ,天演维真,36.73
8019,873820.BJ,台州农资,17.6
8025,873629.BJ,力得尔,33.7
8028,873461.BJ,迈威通信,35.53
8041,873026.BJ,畅越飞平,21.51
8042,873005.BJ,永通生态,21.9
8043,872982.BJ,雅德科技,30.3
8044,872968.BJ,德瑞斯,40.44
8045,872963.BJ,永成股份,31.83
8049,872801.BJ,智明星通,31.71
8050,872733.BJ,育达医疗,92.26
8052,872585.BJ,尚禹科技,15.35
8054,872544.BJ,创业测绘,19.95
8057,872419.BJ,罗特钢带,32.93
8058,872405.BJ,景升股份,47.51
8059,872339.BJ,光锐通信,17.93
8064,871994.BJ,肯特智能,31.75
8075,871323.BJ,千年工艺,23.78
8076,871278.BJ,绿石碳,18.05
8078,871231.BJ,中科亚创,34.97
8079,871229.BJ,合力创新,16.97
8080,871169.BJ,蓝耘科技,30.39
8089,870550.BJ,美核电气,18.97
8090,870539.BJ,天利智能,28.27
8108,839513.BJ,信邦科技,150.94
8109,839509.BJ,瞳景物联,33.33
8110,839447.BJ,尊优股份,20.65
8113,839239.BJ,集华股份,17.32
8117,839137.BJ,金禾软件,26.1
8118,839133.BJ,淳博传播,17.17
8126,838878.BJ,诺安智能,18.94
8133,838374.BJ,国广联,17.48
8135,838324.BJ,广尔数码,18.64
8137,838174.BJ,诚骏科技,16.73
8142,837997.BJ,世昕股份,33.82
8145,837868.BJ,同创双子,18.17
8146,837733.BJ,香江印制,29.54
8159,837232.BJ,恒展远东,18.77
8160,837225.BJ,天泽物网,28.81
8161,837148.BJ,博威电气,15.48
8163,837052.BJ,京融教育,35.59
8165,836699.BJ,海达尔,33.67
8170,836392.BJ,博为峰,43.3
8172,836221.BJ,易实精密,20.96
8173,836208.BJ,青矩技术,30.88
8175,836073.BJ,时代正邦,47.09
8179,835636.BJ,骏马科技,19.85
8185,835191.BJ,东方网升,38.26
8192,834948.BJ,晨泰科技,16.06
8197,834599.BJ,同力股份,24.6
8199,834552.BJ,斯巴克瑞,48.23
8203,834329.BJ,博洋股份,24.47
8204,834300.BJ,合泰电机,15.52
8209,833509.BJ,同惠电子,17.99
8212,833356.BJ,瑞虹股份,28.19
8214,833168.BJ,海润传播,37.42
8221,832789.BJ,诚栋营地,20.55
8224,832702.BJ,九通水务,15.59
8227,832673.BJ,中香农科,16.03
8230,832522.BJ,纳科诺尔,44.3
8232,832441.BJ,合兴铁链,24.91
8236,832327.BJ,海颐软件,18.0
8251,831469.BJ,金磊建材,18.07
8259,831254.BJ,平方科技,19.17
8262,831179.BJ,奥杰科技,21.2
8265,831003.BJ,金大股份,322.6
8268,830829.BJ,华精新材,18.17
8271,688698.SH,伟创电气,15.18
8278,688201.SH,信安世纪,15.88
8287,605117.SH,德业股份,45.5
8290,605006.SH,山东玻纤,20.4
8291,603968.SH,醋化股份,20.68
8297,603611.SH,诺力股份,18.21
8301,603299.SH,苏盐井神,17.06
8302,603217.SH,元利科技,16.62
8304,603182.SH,嘉华股份,18.42
8308,603137.SH,恒尚节能,23.74
8309,603130.SH,云中马,16.25
8310,603071.SH,物产环能,25.39
8318,601689.SH,拓普集团,15.02
8321,601089.SH,福元医药,20.25
8325,600760.SH,中航沈飞,18.35
8335,600389.SH,江山股份,60.85
8336,600179.SH,安通控股,26.9
8344,430547,畅想高科,25.64
8345,430516,文达通,26.65
8352,430341,呈创科技,50.3
8354,430288,泓淇科技,38.47
8363,301373.SZ,凌玮科技,15.91
8364,301363.SZ,美好医疗,21.16
8366,301325.SZ,曼恩斯特,46.91
8380,300839.SZ,博汇股份,16.35
8386,300627.SZ,华测导航,15.3
8403,300014.SZ,亿纬锂能,17.46
8406,003020.SZ,立方制药,15.13
8439,001314.SZ,亿道信息,24.44
8444,000902.SZ,新洋丰,15.52
8461,873649.BJ,信泰航空,23.0
8462,873638.BJ,隆基仪表,29.6
8467,873437.BJ,天一恩华,63.73
8469,873232.BJ,百诺环境,20.57
8471,873095.BJ,鼎信数智,33.68
8473,873027.BJ,华夏高科,18.98
8478,872840.BJ,泰和食品,40.38
8479,872808.BJ,曙光数创,38.61
8480,872806.BJ,核力欣健,17.04
8482,872621.BJ,东宇电气,39.58
8485,872416.BJ,兴艺印刷,23.48
8494,871136.BJ,利达环保,18.28
8504,839792.BJ,东和新材,15.99
8506,839719.BJ,宁新新材,17.03
8508,838970.BJ,博导股份,37.64
8512,837701.BJ,融成智造,31.43
8513,837663.BJ,明阳科技,29.23
8522,835311.BJ,华瑞信息,23.44
8528,834684.BJ,聚合科技,15.34
8531,833801.BJ,金信瑞通,21.13
8535,832982.BJ,锦波生物,28.31
8545,831658.BJ,华升泵阀,17.73
8551,830927.BJ,ST兆久成,44.36
8553,830846.BJ,格林检测,18.73
8555,688539.SH,高华科技,16.04
8558,603871.SH,嘉友国际,19.58
8569,301387.SZ,光大同创,21.86
8570,300475.SZ,香农芯创,18.03
8580,001228.SZ,永泰运,22.67
8581,000878.SZ,云南铜业,17.61
8586,900936,鄂资B股,24.28
8589,688697.SH,纽威数控,19.7
8595,688475.SH,萤石网络,20.22
8597,688239.SH,航宇科技,16.01
8610,603529.SH,爱玛科技,31.15
8611,603439.SH,贵州三力,17.74
8612,603307.SH,扬州金泉,40.38
8615,603095.SH,越剑智能,18.96
8631,600654.SH,*ST中安,20.84
8638,600499.SH,科达制造,46.73
8641,600436.SH,片仔癀,23.5
8643,600348.SH,华阳股份,31.36
8644,600331.SH,宏达股份,15.82
8646,600295.SH,鄂尔多斯,24.28
8650,600096.SH,云天化,45.3
8654,301377.SZ,鼎泰高科,19.93
8659,300996.SZ,普联软件,16.17
8663,300705.SZ,九典制药,18.6
8665,300685.SZ,艾德生物,18.42
8666,300639.SZ,凯普生物,42.35
8669,300613.SZ,富瀚微,19.86
8674,300415.SZ,伊之密,17.94
8689,002850.SZ,科达利,17.61
8690,002847.SZ,盐津铺子,30.65
8698,002415.SZ,海康威视,19.62
8708,002141.SZ,贤丰控股,25.26
8709,002130.SZ,沃尔核材,15.08
8724,000422.SZ,湖北宜化,60.82
8731,873975.BJ,三友新材,39.97
8736,873664.BJ,科拜尔,23.05
8738,873126.BJ,智信恒瑞,93.36
8745,872477.BJ,龙成消防,19.27
8754,871481.BJ,中运科技,16.22
8756,871174.BJ,正荣网际,35.77
8760,870669.BJ,普瑾特,22.47
8767,839915.BJ,倚天软件,27.95
8768,839640.BJ,得奇环保,26.12
8773,839067.BJ,集媒互动,30.16
8780,838262.BJ,太湖雪,16.35
8785,836660.BJ,钢研功能,16.46
8786,836649.BJ,大佛药业,29.62
8792,835185.BJ,贝特瑞,26.89
8795,834489.BJ,安瑞升,39.16
8798,834037.BJ,龙盛世纪,19.93
8800,833767.BJ,五轮科技,114.8
8802,833609.BJ,乐通通信,33.0
8803,833574.BJ,爱知之星,33.14
8812,831992.BJ,嘉得力,29.37
8814,831707.BJ,绿岛生态,25.08
8818,831474.BJ,上海科特,26.87
8832,688123.SH,聚辰股份,20.57
8836,603927.SH,中科软,23.93
8846,600256.SH,广汇能源,45.05
8850,430515,麟龙股份,16.26
8851,430478,峆一药业,19.83
8861,300596.SZ,利安隆,16.29
8878,000090.SZ,天健集团,17.95
8892,872240.BJ,富连京,22.56
8900,870559.BJ,天鉴检测,22.85
8901,870358.BJ,安达农森,31.25
8902,870316.BJ,明大科技,20.12
8908,838949.BJ,恒远药业,17.2
8910,838479.BJ,莱宝电力,18.01
8914,838150.BJ,历康科技,34.89
8922,836797.BJ,东风机电,18.49
8924,836452.BJ,四方博瑞,62.34
8930,834643.BJ,ST豹风,28.07
8933,834196.BJ,大娱号,28.02
8936,833230.BJ,欧康医药,18.86
8937,833041.BJ,网信安全,17.38
8941,832315.BJ,君和环保,25.78
8959,688099.SH,晶晨股份,16.65
8978,301358.SZ,湖南裕能,71.42
8982,300244.SZ,迪安诊断,21.73
9000,873805.BJ,双达股份,20.81
9003,873585.BJ,华新玻璃,60.79
9006,873339.BJ,恒太照明,34.01
9010,872857.BJ,时刻互动,40.28
9013,872698.BJ,恒业国际,16.19
9017,872318.BJ,久信信息,41.81
9019,872289.BJ,鸿途信达,21.39
9022,872022.BJ,味正品康,31.98
9023,871827.BJ,万杰科技,30.25
9024,871672.BJ,新亚胜,29.36
9027,871403.BJ,太湖云,17.82
9028,871365.BJ,北创光电,23.13
9029,871312.BJ,新剑传动,16.17
9031,871274.BJ,硅普搪瓷,42.78
9034,871048.BJ,先正电子,21.07
9035,871047.BJ,中卓智能,30.31
9040,870840.BJ,鼎欣科技,19.23
9044,870623.BJ,凤阳矿业,36.08
9045,870221.BJ,申朴信息,28.51
9053,839593.BJ,京瑞电气,19.98
9054,839589.BJ,百澳股份,20.17
9055,839497.BJ,绛门科技,34.32
9056,839356.BJ,环台精密,30.28
9057,839201.BJ,天昱园,16.6
9072,837566.BJ,中固建科,22.05
9074,837530.BJ,格力物业,22.38
9081,836371.BJ,祥源科技,35.66
9084,835960.BJ,九易庄宸,24.08
9087,835536.BJ,正通电子,40.81
9090,835169.BJ,新华物流,255.23
9102,833569.BJ,蓝擎股份,84.64
9103,833301.BJ,亚迪纳,41.79
9105,833105.BJ,华通科技,19.2
9114,831865.BJ,凯瑞电气,15.19
9119,830995.BJ,九洲光电,35.51
9122,688439.SH,振华风光,16.32
9127,688063.SH,派能科技,34.97
9128,688019.SH,安集科技,22.2
9131,605168.SH,三人行,32.3
9139,603181.SH,皇马科技,19.73
9141,603129.SH,春风动力,17.93
9145,601339.SH,百隆东方,16.41
9152,600710.SH,苏美达,15.37
9159,430748,恒均科技,16.16
9160,430667,三多堂,21.08
9164,430204,石竹科技,22.24
9170,301099.SZ,雅创电子,16.92
9172,300820.SZ,英杰电气,25.25
9193,002819.SZ,东方中科,20.79
9195,002737.SZ,葵花药业,21.98
9207,001366.SZ,播恩集团,16.0
9208,001322.SZ,箭牌家居,17.1
9222,874095.BJ,圣泰材料,72.01
9224,873875.BJ,北辰科技,29.27
9226,873750.BJ,斯贝科技,31.16
9230,873419.BJ,纽时达,21.81
9232,873338.BJ,智乐星,26.44
9234,873208.BJ,新桥信通,56.76
9243,871108.BJ,春晖仪表,33.78
9244,870968.BJ,开心文化,47.01
9251,836459.BJ,赛威客,31.88
9256,834667.BJ,安特源,59.36
9261,833186.BJ,宏远电器,19.09
9265,832264.BJ,普克科技,16.52
9267,831555.BJ,天乐橡塑,21.35
9271,688800.SH,瑞可达,19.88
9272,688768.SH,容知日新,16.72
9273,688486.SH,龙迅股份,24.21
9280,603565.SH,中谷物流,28.36
9281,603290.SH,斯达半导,15.3
9282,603201.SH,常润股份,19.23
9284,603170.SH,宝立食品,24.44
9286,603032.SH,德新科技,18.4
9288,601156.SH,东航物流,29.91
9292,600609.SH,金杯汽车,17.52
9301,301408.SZ,华人健康,18.54
9303,301195.SZ,北路智控,16.58
9307,300997.SZ,欢乐家,15.82
9308,300969.SZ,恒帅股份,17.14
9310,300653.SZ,正海生物,19.58
9313,300341.SZ,麦克奥迪,18.59
9316,300196.SZ,长海股份,21.13
9321,002884.SZ,凌霄泵业,19.65
9322,002843.SZ,泰嘉股份,20.38
9324,002709.SZ,天赐材料,59.42
9325,002518.SZ,科士达,19.94
9337,001332.SZ,锡装股份,16.88
9344,874028.BJ,道达天际,31.28
9345,873973.BJ,碧盾科技,27.41
9346,873953.BJ,伊宝馨,20.48
9349,873871.BJ,斯普兰蒂,26.38
9351,873789.BJ,腾茂科技,19.02
9352,873735.BJ,弘森药业,54.88
9354,873679.BJ,前进科技,17.22
9355,873642.BJ,牦牛控股,15.25
9356,873621.BJ,创元数码,17.77
9357,873601.BJ,瓯宝股份,16.9
9358,873554.BJ,赛康智能,23.66
9367,872784.BJ,九喜股份,23.39
9369,872393.BJ,迪富电子,28.95
9379,871097.BJ,三合股份,22.23
9382,870802.BJ,多立恒,46.59
9384,870697.BJ,银丰园林,19.44
9385,870620.BJ,科域生物,34.24
9390,838381.BJ,德孚转向,21.46
9394,838171.BJ,邦德股份,22.11
9395,838129.BJ,同步新科,48.4
9397,837656.BJ,瑞宝股份,15.53
9399,837312.BJ,爱上网,21.65
9402,836179.BJ,国天电子,26.81
9403,836139.BJ,高新利华,41.07
9404,836050.BJ,深蓝股份,29.26
9406,835372.BJ,三扬轴业,15.72
9414,833707.BJ,精华股份,15.03
9418,833334.BJ,摩尔股份,16.64
9419,833070.BJ,三耐环保,41.8
9423,832723.BJ,五角阻尼,34.27
9424,832662.BJ,方盛股份,21.69
9430,832225.BJ,利通科技,18.99
9432,832064.BJ,同里印刷,29.27
9434,831720.BJ,诚赢股份,24.2
9440,831006.BJ,久易股份,54.1
9441,830996.BJ,汇能精电,15.55
9442,830921.BJ,海阳股份,23.53
9449,600566.SH,济川药业,21.91
9457,301312.SZ,智立方,17.35
9461,300073.SZ,当升科技,21.61
9462,002986.SZ,宇新股份,19.19
9464,002572.SZ,索菲亚,18.22
9471,688700.SH,东威科技,25.55
9481,603163.SH,圣晖集成,21.19
9484,603027.SH,千禾味业,15.54
9492,600729.SH,重庆百货,17.25
9496,600361.SH,创新新材,19.63
9505,300452.SZ,山河药辅,19.39
9512,002539.SZ,云图控股,29.87
9516,002182.SZ,云海金属,16.74
9531,873987.BJ,艾麒信息,17.49
9533,873896.BJ,海金格,26.92
9534,873867.BJ,长江能科,18.79
9536,873300.BJ,英辰科技,52.56
9537,873180.BJ,勇仕网络,68.72
9538,873111.BJ,攸特电子,15.12
9539,871626.BJ,威力传动,27.92
9540,871471.BJ,天伟生物,30.79
9545,870877.BJ,星星服装,26.62
9547,870355.BJ,建院股份,17.86
9548,870199.BJ,倍益康,37.41
9551,839725.BJ,惠丰钻石,19.74
9553,839192.BJ,智能交通,18.72
9555,839005.BJ,腾盛智能,29.33
9556,838762.BJ,迈拓港湾,22.97
9557,838656.BJ,斯曼股份,15.03
9558,838647.BJ,创意星球,43.53
9559,838514.BJ,欧维客,20.85
9560,838449.BJ,云多科技,16.45
9568,836247.BJ,华密新材,19.81
9569,836209.BJ,启超电缆,19.68
9571,835620.BJ,奥迪康,40.22
9573,835297.BJ,东杨新材,21.84
9581,834193.BJ,大川新材,17.92
9582,833903.BJ,杭真能源,49.69
9585,833394.BJ,民士达,20.82
9587,833189.BJ,达诺尔,20.91
9589,832369.BJ,江苏神农,16.95
9595,831389.BJ,万和过滤,24.23
9600,688617.SH,惠泰医疗,20.06
9607,605166.SH,聚合顺,16.6
9611,603135.SH,中重科技,21.07
9612,603128.SH,华贸物流,16.23
9615,601666.SH,平煤股份,29.21
9616,601061.SH,中信金属,17.81
9623,430615,华工创新,15.98
9630,300910.SZ,瑞丰新材,24.12
9633,300832.SZ,新产业,21.89
9636,300505.SZ,川金诺,20.97
9642,002959.SZ,小熊电器,17.5
9650,001367.SZ,海森药业,25.92
9651,001360.SZ,南矿集团,24.24
9652,001328.SZ,登康口腔,26.03
9653,001286.SZ,陕西能源,17.62
9657,873873.BJ,鸿普森,44.32
9658,873862.BJ,兴洋科技,65.02
9659,873856.BJ,华科股份,18.41
9660,873825.BJ,梦天门,23.13
9662,873616.BJ,通辰股份,17.36
9663,873560.BJ,中睛股份,18.91
9665,873434.BJ,吴氏股份,17.96
9666,873248.BJ,中浩华,32.99
9667,872899.BJ,恒发股份,19.01
9668,872665.BJ,交设股份,18.72
9674,871694.BJ,中裕科技,30.67
9676,870749.BJ,建华中兴,16.54
9677,870275.BJ,愉百家,41.12
9679,838451.BJ,天成科技,25.07
9680,837220.BJ,弘方科技,19.26
9683,836915.BJ,西瑞控制,15.3
9685,836136.BJ,美特林科,20.98
9688,835541.BJ,康美生物,19.94
9694,833110.BJ,中教产业,20.19
9701,831406.BJ,森达电气,17.78
9702,831326.BJ,三利达,30.31
9703,688484.SH,南芯科技,25.63
9704,688420.SH,美腾科技,30.59
9711,002142.SZ,宁波银行,15.56
9712,900926,宝信B,22.99
9714,600845.SH,宝信软件,22.99
9718,873926.BJ,苏州园林,22.63
9724,871937.BJ,联星技术,27.72
9729,839966.BJ,斯芬克司,36.52
9733,837592.BJ,华信永道,15.08
9734,837011.BJ,极致互动,41.37
9735,835193.BJ,东立科技,20.5
9737,833478.BJ,侨益股份,18.67
9739,831231.BJ,佳保安全,26.42
9741,688556.SH,高测股份,49.51
9743,603538.SH,美诺华,17.57
9745,601231.SH,环旭电子,21.43
9746,600888.SH,新疆众和,20.4443
9747,600817.SH,宇通重工,16.78
9753,600018.SH,上港集团,16.253
9754,430666,绿伞科技,20.26
9755,430588,天松医疗,22.68
9776,001225.SZ,和泰机电,35.49
9781,873780.BJ,成林数控,22.71
9787,872967.BJ,蓉中电气,15.42
9788,872498.BJ,快车科技,23.12
9791,870020.BJ,艾策通讯,59.13
9793,838812.BJ,欧曼科技,16.51
9796,836892.BJ,广咨国际,21.9
9799,834851.BJ,威能电源,25.07
9801,834794.BJ,咸亨股份,19.87
9805,832309.BJ,凯翔科技,18.22
9808,830779.BJ,武汉蓝电,36.54
9814,430324,上海致远,18.72
9817,300316.SZ,晶盛机电,33.82
9828,600833.SH,第一医药,16.48
9832,600570.SH,恒生电子,17.36
9833,600563.SH,法拉电子,27.23
9846,300595.SZ,欧普康视,25.74
9862,000893.SZ,亚钾国际,28.39
9873,874030.BJ,恒永达,42.87
9874,873992.BJ,宇能制药,31.58
9875,873990.BJ,优全生活,32.75
9876,873968.BJ,杰西科技,28.35
9877,873955.BJ,奥星股份,20.04
9878,873908.BJ,方正阀门,15.06
9883,873753.BJ,英内科技,16.76
9884,873731.BJ,纬诚科技,18.54
9885,873726.BJ,卓兆点胶,49.56
9886,873709.BJ,英普环境,18.35
9887,873703.BJ,广厦环能,27.33
9888,873696.BJ,捷瑞数字,29.89
9891,873576.BJ,天力复合,23.65
9892,873575.BJ,西诺稀贵,16.68
9893,873567.BJ,明远创意,17.2
9896,873362.BJ,麦咖股份,15.76
9897,873344.BJ,智者品牌,36.76
9900,872883.BJ,海岳环境,16.64
9902,872676.BJ,宝得换热,22.3
9910,871645.BJ,贵州捷盛,28.61
9913,870976.BJ,视声智能,31.83
9916,870719.BJ,方天股份,44.43
9919,870086.BJ,柯美特,15.59
9922,839216.BJ,西施兰,17.42
9926,838796.BJ,中生金域,17.62
9928,838327.BJ,米莫金属,18.32
9932,837215.BJ,开利控股,63.44
9934,836955.BJ,智盛信息,36.32
9937,836590.BJ,润东科技,29.5
9938,836253.BJ,嘉和融通,51.57
9941,834687.BJ,海唐新媒,26.05
9946,834256.BJ,天地华泰,21.69
9949,833896.BJ,海诺尔,27.34
9950,833887.BJ,庞泰环保,17.43
9951,833819.BJ,颖泰生物,19.59
9954,832954.BJ,龙创设计,19.88
9955,832780.BJ,科瑞生物,36.54
9962,832323.BJ,聚丰股份,22.84
9965,832033.BJ,九通衢,19.73
9966,831875.BJ,岳塑股份,18.99
9978,688722.SH,同益中,15.77
9984,688376.SH,美埃科技,20.62
9985,688363.SH,华熙生物,15.75
9986,688356.SH,键凯科技,16.45
9991,688300.SH,联瑞新材,16.32
9992,688278.SH,特宝生物,22.41
9997,688196.SH,卓越新能,17.35
10004,688059.SH,华锐精密,16.76
10010,603998.SH,方盛制药,19.24
10012,603938.SH,三孚股份,39.18
10014,603899.SH,晨光股份,19.6
10017,603722.SH,阿科力,17.18
10018,603712.SH,七一二,19.5
10022,603444.SH,吉比特,32.49
10025,603151.SH,邦基科技,20.09
10029,603067.SH,振华股份,17.89
10035,601919.SH,中远海控,59.56
10070,600971.SH,恒源煤电,23.19
10090,600690.SH,海尔智家,16.81
10106,600519.SH,贵州茅台,30.26
10109,600460.SH,士兰微,15.3
10120,600298.SH,安琪酵母,16.47
10122,600273.SH,嘉化能源,16.88
10143,600039.SH,四川路桥,26.78
10156,430089,天一众合,48.86
10157,301317.SZ,鑫磊股份,20.99
10159,301280.SZ,珠城科技,18.93
10160,301277.SZ,新天地,24.53
10161,301268.SZ,铭利达,23.14
10164,301165.SZ,锐捷网络,26.79
10165,301153.SZ,中科江南,22.54
10166,301141.SZ,中科磁业,24.28
10170,301029.SZ,怡合达,20.51
10177,300852.SZ,四会富仕,19.96
10183,300769.SZ,德方纳米,39.6
10200,300529.SZ,健帆生物,26.25
10204,300482.SZ,万孚生物,30.81
10205,300481.SZ,濮阳惠成,19.71
10210,300389.SZ,艾比森,15.43
10221,300092.SZ,科新机电,15.33
10237,002895.SZ,川恒股份,19.14
10240,002821.SZ,凯莱英,23.56
10247,002690.SZ,美亚光电,29.37
10258,002541.SZ,鸿路钢构,15.03
10265,002466.SZ,天齐锂业,80.65
10267,002430.SZ,杭氧股份,15.79
10270,002316.SZ,亚联发展,74.15
10285,002032.SZ,苏泊尔,27.89
10286,002030.SZ,达安基因,59.64
10287,001269.SZ,欧晶科技,34.07
10299,000792.SZ,盐湖股份,89.46
10303,000683.SZ,远兴能源,21.61
10324,000014.SZ,沙河股份,23.74
10326,900948,伊泰B股,24.26
10328,873885.BJ,国环科技,20.52
10329,873749.BJ,金苑种业,17.25
10331,873609.BJ,辛巴科技,25.27
10333,873592.BJ,泰舆生物,15.4
10335,873469.BJ,银杉股份,16.5
10336,873463.BJ,北直通航,25.81
10337,873228.BJ,雷霆股份,85.55
10338,873015.BJ,中瑞泰,17.61
10340,872896.BJ,新威环境,27.28
10341,872691.BJ,睦通科技,30.61
10350,871264.BJ,速丰木业,29.56
10351,871022.BJ,熙成传媒,76.26
10352,839894.BJ,长城搅拌,38.16
10355,838940.BJ,易知科技,57.91
10359,837611.BJ,德芯科技,31.74
10366,835367.BJ,榕兴医疗,57.39
10367,835281.BJ,翰林汇,18.17
10368,835171.BJ,美璨文化,164.4
10371,834780.BJ,图安世纪,21.69
10372,834770.BJ,艾能聚,15.58
10373,834624.BJ,天涯泰盟,54.24
10375,834518.BJ,晨日科技,20.3
10379,833741.BJ,腾轩旅游,17.28
10383,833164.BJ,琥珀股份,18.89
10384,833127.BJ,晶品压塑,144.11
10386,832914.BJ,锐嘉工业,26.27
10389,832735.BJ,德源药业,16.09
10394,831985.BJ,华杰电气,22.21
10398,831308.BJ,华博教育,23.89
10402,688531.SH,日联科技,18.1
10409,688016.SH,心脉医疗,22.22
10410,605580.SH,恒盛能源,16.06
10419,603399.SH,吉翔股份,24.31
10420,603300.SH,华铁应急,16.18
10423,603043.SH,广州酒家,16.7
10427,601872.SH,招商轮船,17.11
10431,601717.SH,郑煤机,15.74
10446,600938.SH,中国海油,26.0
10461,600426.SH,华鲁恒升,25.58
10469,430655,今泰科技,16.6
10473,301367.SZ,怡和嘉业,39.16
10476,300957.SZ,贝泰妮,20.48
10479,300841.SZ,康华生物,20.97
10481,300726.SZ,宏达电子,20.6
10483,300575.SZ,中旗股份,23.04
10488,300327.SZ,中颖电子,22.99
10499,003013.SZ,地铁设计,19.59
10500,002978.SZ,安宁股份,21.3
10503,002920.SZ,德赛西威,20.21
10509,002595.SZ,豪迈科技,17.35
10514,002460.SZ,赣锋锂业,61.41
10529,002049.SZ,紫光国微,31.06
10536,001203.SZ,大中矿业,17.81
10537,000970.SZ,中科三环,15.45
10544,000661.SZ,长春高新,25.71
10552,873770.BJ,迅维股份,26.02
10555,873632.BJ,天作电气,16.37
10556,873587.BJ,普赛通信,23.2
10561,872049.BJ,天诚通信,20.97
10562,871837.BJ,三森股份,17.73
10565,870757.BJ,森罗股份,31.71
10569,839751.BJ,南思科技,16.95
10574,836893.BJ,超滤环保,38.95
10575,836625.BJ,宝艺股份,15.56
10577,836193.BJ,瑞一科技,52.43
10584,833863.BJ,道盾科技,22.2
10585,833426.BJ,先控电气,20.96
10589,832009.BJ,普瑞奇,26.74
10594,830946.BJ,森萱医药,15.56
10597,688522.SH,纳睿雷达,21.52
10600,688139.SH,海尔生物,15.9
10602,688005.SH,容百科技,21.94
10605,603191.SH,望变电气,16.28
10613,600985.SH,淮北矿业,23.11
10626,600078.SH,ST澄星,30.38
10629,430683,新中德,19.64
10641,300390.SZ,天华新能,115.12
10643,300309.SZ,*ST吉艾,79.22
10649,002938.SZ,鹏鼎控股,19.37
10651,002801.SZ,微光股份,21.77
10654,002594.SZ,比亚迪,16.14
10662,002129.SZ,TCL中环,19.74
10668,000999.SZ,华润三九,15.15
10669,000895.SZ,双汇发展,25.43
10677,873747.BJ,华信安全,144.65
10678,873707.BJ,丰岛食品,15.56
10679,873646.BJ,虚现科技,34.9
10680,873328.BJ,威锐股份,39.42
10681,872334.BJ,科炬生物,668.15
10682,872325.BJ,丽宫食品,33.88
10684,872155.BJ,九州治水,16.73
10685,871945.BJ,隆鑫股份,17.54
10693,838939.BJ,金坤新材,22.47
10695,838670.BJ,恒进感应,21.73
10696,838624.BJ,文龙中美,20.19
10697,838279.BJ,欧瑞电气,20.04
10705,834281.BJ,威达智能,21.89
10706,833378.BJ,深深爱,17.8
10711,832925.BJ,城投鹏基,35.21
10716,830848.BJ,鑫森海,15.88
10721,688489.SH,三未信安,19.32
10724,688122.SH,西部超导,19.16
10725,605368.SH,蓝天燃气,18.24
10726,605099.SH,共创草坪,21.01
10727,603886.SH,元祖股份,16.97
10728,603659.SH,璞泰来,26.0
10731,603283.SH,赛腾股份,20.51
10733,603132.SH,金徽股份,15.31
10734,603052.SH,可川科技,25.45
10736,601975.SH,招商南油,21.78
10738,601865.SH,福莱特,16.0
10742,600925.SH,苏能股份,28.44
10745,600857.SH,宁波中百,57.51
10752,600546.SH,山煤国际,52.07
10769,430220,迈达科技,21.84
10772,301035.SZ,润丰股份,25.7
10776,300699.SZ,光威复材,21.27
10778,300586.SZ,美联新材,22.03
10782,300401.SZ,花园生物,15.89
10788,300037.SZ,新宙邦,23.54
10789,300009.SZ,安科生物,23.82
10792,002968.SZ,新大正,18.05
10801,002192.SZ,融捷股份,130.74
10805,002136.SZ,安纳达,26.0
10808,000933.SZ,神火股份,57.52
10811,000707.SZ,双环科技,84.92
10813,000629.SZ,钒钛股份,16.47
10817,873848.BJ,晨光科技,19.01
10819,873655.BJ,奥文科技,33.29
10823,873016.BJ,林森生物,55.82
10825,871551.BJ,清泉水务,16.63
10827,870583.BJ,一天电气,28.3
10828,839199.BJ,吉谷胶业,17.19
10830,837685.BJ,淘金互动,80.84
