,股票代码,股票简称,ROE2018
3815,603808.SH,歌力思,16.06
3821,603707.SH,健友股份,19.12
3826,603610.SH,麒盛科技,38.01
3828,603506.SH,南都物业,15.86
3842,603100.SH,川仪股份,18.17
3858,601225.SH,陕西煤业,22.91
3862,601100.SH,恒立液压,19.94
3866,601019.SH,山东出版,16.17
3867,601009.SH,南京银行,16.96
3876,600900.SH,长江电力,16.31
3877,600885.SH,宏发股份,16.82
3886,600793.SH,宜宾纸业,74.9
3889,600771.SH,广誉远,17.81
3893,600738.SH,丽尚国潮,62.21
3894,600729.SH,重庆百货,15.75
3898,600690.SH,海尔智家,20.88
3901,600653.SH,申华控股,17.235
3909,600609.SH,金杯汽车,25.63
3912,600567.SH,山鹰国际,27.55
3924,600423.SH,柳化股份,166.95
3927,600406.SH,国电南瑞,16.9
3948,600250.SH,南纺股份,33.87
3950,600231.SH,凌钢股份,17.31
3957,600167.SH,联美控股,17.48
3977,430703,高山水,20.43
3980,430550,沃克斯,21.45
4005,430005,原子高科,31.78
4016,400107,欧浦3,952.58
4022,400076,R华信控1,88.67
4028,300567.SZ,精测电子,28.91
4045,002962.SZ,五方光电,17.67
4046,002932.SZ,明德生物,15.55
4051,002815.SZ,崇达技术,20.99
4057,002761.SZ,浙江建投,19.49
4058,002755.SZ,奥赛康,42.58
4081,002543.SZ,万和电气,15.43
4090,002468.SZ,申通快递,26.39
4095,002424.SZ,贵州百灵,15.53
4123,002195.SZ,二三四五,16.55
4124,002180.SZ,纳思达,20.92
4126,002174.SZ,游族网络,23.62
4128,002168.SZ,惠程科技,20.44
4129,002159.SZ,三特索道,15.08
4132,002120.SZ,韵达股份,28.84
4143,002008.SZ,大族激光,21.33
4151,000935.SZ,四川双马,21.8
4161,000839.SZ,ST国安,24.56
4168,000785.SZ,居然之家,22.14
4178,000651.SZ,格力电器,33.36
4179,000639.SZ,西王食品,19.01
4196,000537.SZ,广宇发展,21.56
4208,000333.SZ,美的集团,25.66
4210,000066.SZ,中国长城,15.53
4211,000048.SZ,京基智农,54.95
4219,873703.BJ,广厦环能,32.44
4221,873438.BJ,苏一工院,31.85
4222,873437.BJ,天一恩华,109.39
4226,873398.BJ,摘牌喂呦,15.37
4228,873341.BJ,仲冠纸塑,196.7
4230,873327.BJ,凯丰源,59.45
4233,873319.BJ,太湖旅游,27.16
4235,873285.BJ,吉尔泰,25.28
4236,873263.BJ,蓝岸科技,56.03
4247,873165.BJ,爱特电子,15.22
4250,873116.BJ,朗晖数化,17.5
4252,873087.BJ,友诚科技,17.21
4253,873073.BJ,天正达,19.85
4257,873008.BJ,智真科技,23.91
4258,872987.BJ,山香教育,39.41
4259,872978.BJ,荣鑫股份,44.28
4265,872940.BJ,快乐番薯,72.67
4269,872862.BJ,ST牧标,15.07
4270,872842.BJ,中科建友,22.56
4273,872801.BJ,智明星通,52.87
4284,872612.BJ,华媒康讯,30.04
4286,872610.BJ,妙音数科,54.67
4288,872562.BJ,瑞兆激光,20.74
4294,872486.BJ,昱品科技,18.91
4297,872381.BJ,富利环保,23.54
4302,872288.BJ,金码测控,15.64
4305,872216.BJ,高发气体,31.24
4306,872206.BJ,三向股份,32.68
4308,872191.BJ,亳州保安,17.87
4312,872168.BJ,卡联股份,34.59
4315,872149.BJ,睿中实业,34.57
4316,872137.BJ,正泽科技,31.88
4318,872094.BJ,惠而顺,20.49
4326,871968.BJ,红梅色母,17.41
4329,871862.BJ,莘阳能源,22.91
4330,871848.BJ,绿京华,27.77
4333,871823.BJ,天启新材,29.04
4336,871740.BJ,健仕股份,31.32
4340,871607.BJ,海易通,45.82
4348,871485.BJ,长安文化,52.06
4349,871425.BJ,富美特,24.53
4350,871417.BJ,华建股份,18.19
4351,871415.BJ,欧陆电气,15.45
4353,871404.BJ,百生医疗,19.73
4360,871346.BJ,ST宏超,24.08
4361,871335.BJ,圣佳科技,65.02
4363,871330.BJ,优比贝柠,32.06
4370,871201.BJ,摘牌宏马,20.98
4371,871197.BJ,今世界,27.01
4375,870962.BJ,四联交通,21.03
4384,870762.BJ,中明科技,18.27
4385,870760.BJ,九加一,20.54
4391,870659.BJ,ST灿越,19.51
4392,870624.BJ,国瑞税务,53.87
4414,870264.BJ,奥瑞拓,19.97
4415,870251.BJ,汤辰机械,58.8
4423,870079.BJ,广百展贸,16.77
4425,870053.BJ,北方时代,23.17
4429,839964.BJ,华绍文化,23.35
4442,839788.BJ,汇洋股份,25.69
4447,839720.BJ,熊猫雷笋,19.01
4448,839683.BJ,鑫亿鼎,22.34
4456,839583.BJ,图南电子,24.8
4460,839418.BJ,控汇股份,38.35
4464,839356.BJ,环台精密,24.51
4465,839342.BJ,恒宝精密,30.63
4469,839266.BJ,汇龙液压,25.09
4471,839237.BJ,安广物流,35.91
4476,839173.BJ,悦诚达,18.42
4478,839148.BJ,升拓检测,33.06
4481,839073.BJ,亿鑫丰,16.04
4484,839009.BJ,弘扬软件,29.14
4502,838606.BJ,新封生态,19.45
4508,838529.BJ,网优科技,17.07
4515,838411.BJ,云网科技,20.91
4519,838324.BJ,广尔数码,34.95
4520,838319.BJ,科思特,29.82
4521,838288.BJ,艾彼科技,27.95
4522,838284.BJ,时代华商,25.18
4525,838097.BJ,合泰盟方,15.83
4527,838064.BJ,广远股份,22.44
4529,837997.BJ,世昕股份,29.83
4537,837793.BJ,定华电子,39.9
4540,837718.BJ,中泓在线,23.24
4541,837699.BJ,弘视际,21.54
4546,837558.BJ,宏辉石油,27.64
4547,837527.BJ,和田维药,38.73
4550,837497.BJ,眉车股份,24.83
4555,837388.BJ,虹瑞智能,19.56
4557,837372.BJ,泰纳科技,20.95
4565,837157.BJ,常胜电器,16.97
4577,836935.BJ,小棉袄,73.01
4579,836903.BJ,汇东管道,25.68
4581,836874.BJ,翔晟信息,31.75
4589,836719.BJ,万威制造,19.15
4598,836450.BJ,辅正药业,23.58
4601,836374.BJ,武当旅游,29.08
4606,836205.BJ,芯联创展,22.47
4609,836127.BJ,亿鑫股份,17.8
4617,836024.BJ,华源节水,19.58
4620,835961.BJ,名品世家,15.17
4631,835609.BJ,港龙股份,18.7
4632,835540.BJ,旭辉股份,17.66
4638,835511.BJ,威达集团,15.78
4640,835473.BJ,彦林科技,26.99
4642,835453.BJ,火焰山,45.32
4644,835431.BJ,非凡传媒,18.01
4648,835354.BJ,格润牧业,17.31
4649,835338.BJ,赛孚股份,20.58
4651,835287.BJ,鹏业软件,20.35
4653,835205.BJ,梵雅文化,46.2
4654,835203.BJ,亚微软件,16.13
4656,835187.BJ,中汇股份,31.64
4658,835133.BJ,双龙电机,16.24
4665,834990.BJ,新数网络,16.61
4675,834730.BJ,联君科技,23.6
4677,834707.BJ,爱迪科技,17.39
4678,834672.BJ,瑞邦药业,24.22
4693,834443.BJ,华路时代,18.39
4708,834171.BJ,ST阿拉,96.29
4709,834162.BJ,江平生物,20.4
4715,834043.BJ,杭科光电,15.63
4716,833978.BJ,龙广传媒,33.29
4722,833855.BJ,三楷深发,16.83
4729,833753.BJ,超音速,25.18
4732,833716.BJ,天工科技,21.31
4738,833629.BJ,合力亿捷,17.82
4740,833612.BJ,津云新媒,33.5
4755,833407.BJ,亚华医美,28.4
4757,833381.BJ,宏安翔,22.93
4766,833208.BJ,摆渡融创,16.96
4768,833183.BJ,超凡股份,33.13
4769,833151.BJ,同方健康,19.76
4772,833053.BJ,创典全程,21.72
4777,832848.BJ,昆自股份,17.25
4779,832783.BJ,恒源食品,21.59
4787,832714.BJ,思晗科技,18.08
4798,832558.BJ,爽口源,16.52
4799,832554.BJ,桑尼泰克,16.02
4807,832412.BJ,同益物流,17.45
4818,832239.BJ,恒鑫智能,18.25
4826,832042.BJ,高健实业,79.92
4828,832022.BJ,珈诚生物,22.03
4830,831994.BJ,中冀联合,22.32
4833,831951.BJ,美麟文化,18.8
4836,831937.BJ,建研信息,47.0
4839,831897.BJ,远大信息,17.67
4842,831885.BJ,鱼鳞图,21.11
4843,831875.BJ,岳塑股份,15.2
4853,831658.BJ,华升泵阀,18.01
4858,831590.BJ,百川建科,25.12
4859,831564.BJ,欧伏电气,18.27
4860,831554.BJ,智博联,26.95
4861,831539.BJ,国网自控,33.02
4863,831514.BJ,艾迪尔,36.85
4872,831319.BJ,绿蔓生物,26.2
4873,831297.BJ,数字认证,19.25
4879,831227.BJ,宜运股份,28.47
4880,831184.BJ,强盛股份,32.74
4901,830794.BJ,奥派股份,22.15
4903,830786.BJ,华源股份,21.32
4904,688466.SH,金科环境,29.77
4905,688363.SH,华熙生物,24.4
4906,688333.SH,铂力特,15.59
4907,688218.SH,江苏北人,17.88
4911,688033.SH,天宜上佳,24.29
4912,688007.SH,光峰科技,41.25
4913,688006.SH,杭可科技,36.56
4917,603912.SH,佳力图,16.18
4919,603833.SH,欧派家居,22.72
4927,603757.SH,大元泵业,17.79
4928,603739.SH,蔚蓝生物,15.55
4929,603730.SH,岱美股份,17.29
4931,603697.SH,有友食品,22.52
4934,603658.SH,安图生物,32.2
4941,603369.SH,今世缘,20.36
4945,603338.SH,浙江鼎力,20.05
4952,603220.SH,中贝通信,16.57
4955,603160.SH,汇顶科技,19.72
4966,603043.SH,广州酒家,21.16
4977,601877.SH,正泰电器,17.16
4979,601838.SH,成都银行,16.04
4998,600887.SH,伊利股份,24.33
5004,600801.SH,华新水泥,36.27
5015,600675.SH,中华企业,22.68
5020,600622.SH,光大嘉宝,15.27
5022,600596.SH,新安股份,22.32
5035,600408.SH,安泰集团,75.01
5038,600398.SH,海澜之家,28.7
5039,600388.SH,ST龙净,16.66
5051,600233.SH,圆通速递,18.89
5076,430706,海芯华夏,17.15
5086,430514,ST速升,34.38
5112,400136,厦华5,74.58
5122,300803.SZ,指南针,21.12
5123,300799.SZ,左江科技,35.15
5124,300783.SZ,三只松鼠,31.66
5125,300756.SZ,金马游乐,20.67
5127,300735.SZ,光弘科技,15.99
5140,300487.SZ,蓝晓科技,16.29
5150,300415.SZ,伊之密,15.87
5177,300203.SZ,聚光科技,17.68
5199,002971.SZ,和远气体,15.36
5200,002959.SZ,小熊电器,50.55
5216,002773.SZ,康弘药业,18.42
5218,002753.SZ,永东股份,20.36
5220,002749.SZ,国光股份,26.74
5224,002713.SZ,东易日盛,21.48
5259,002439.SZ,启明星辰,16.89
5272,002304.SZ,洋河股份,25.95
5276,002287.SZ,奇正藏药,16.44
5300,002088.SZ,鲁阳节能,16.08
5303,002050.SZ,三花智控,15.65
5307,002035.SZ,华帝股份,28.34
5309,002032.SZ,苏泊尔,28.84
5311,002016.SZ,世荣兆业,32.04
5328,000813.SZ,德展健康,18.74
5342,000568.SZ,泸州老窖,21.81
5344,000516.SZ,国际医学,46.2
5354,900905,老凤祥B,20.26
5355,873816.BJ,捷先科技,24.81
5356,873797.BJ,帮安迪,34.71
5358,873435.BJ,远航高新,23.34
5360,873416.BJ,聚脉文化,30.33
5367,873373.BJ,雄伟科技,20.49
5370,873346.BJ,榕工股份,15.94
5371,873336.BJ,美莱股份,22.42
5373,873269.BJ,赢时物业,23.42
5382,873202.BJ,衡量科技,25.41
5383,873193.BJ,擎雷科技,18.93
5385,873173.BJ,康源堂,33.69
5388,873125.BJ,山东博丽,37.86
5389,873070.BJ,华信设计,25.48
5391,873059.BJ,莱恩光电,23.9
5394,873031.BJ,顺一智能,19.86
5396,872999.BJ,帝斯博,28.1
5399,872952.BJ,天泉药业,30.04
5402,872936.BJ,恒欣设计,15.49
5405,872893.BJ,威易发,26.75
5406,872865.BJ,源惠电气,26.36
5408,872811.BJ,天源股份,16.89
5411,872787.BJ,冬驭新材,18.33
5413,872757.BJ,晋龙股份,20.57
5415,872698.BJ,恒业国际,28.67
5416,872682.BJ,国君医疗,19.12
5419,872599.BJ,警圣技术,25.79
5426,872530.BJ,广州金航,23.52
5427,872510.BJ,励翔会展,50.45
5429,872435.BJ,硕博电子,42.86
5430,872400.BJ,爱维尔,26.99
5432,872386.BJ,汇通银行,23.24
5433,872377.BJ,徽生源,17.82
5436,872327.BJ,简达物流,35.4
5438,872315.BJ,威骏股份,17.15
5439,872305.BJ,百思福,25.68
5441,872290.BJ,轻冶股份,20.83
5450,872129.BJ,英斯瑞德,15.83
5452,872112.BJ,祝融科技,53.87
5458,872013.BJ,纬而视,15.42
5459,872002.BJ,上海北分,33.86
5460,871953.BJ,极光创新,31.43
5461,871941.BJ,粤储物流,19.64
5465,871840.BJ,五五科技,24.04
5471,871699.BJ,三联盛,23.82
5474,871599.BJ,蓝海豚,19.7
5476,871580.BJ,泰辰股份,17.5
5481,871461.BJ,道生科技,18.73
5484,871412.BJ,鸿泰时尚,25.13
5488,871324.BJ,新思备,20.91
5489,871308.BJ,旺峰肉业,21.27
5497,871138.BJ,沐家家居,47.02
5498,871060.BJ,恒力包装,20.4
5517,870529.BJ,东铭新材,54.4
5518,870511.BJ,仁恒医药,15.38
5520,870505.BJ,隆济时,20.78
5521,870472.BJ,亳药千草,16.95
5524,870405.BJ,汉典生物,32.48
5526,870350.BJ,海河游船,25.31
5527,870328.BJ,和和新材,15.82
5539,870130.BJ,益健堂,15.23
5551,839821.BJ,铭博股份,18.11
5555,839754.BJ,轶峰新材,17.73
5561,839696.BJ,金鑫绿建,17.19
5566,839549.BJ,永星股份,15.95
5569,839482.BJ,旭彤电子,18.69
5571,839453.BJ,领跑科技,98.83
5581,839244.BJ,时光坐标,23.76
5582,839201.BJ,天昱园,40.52
5591,839081.BJ,凤礼精求,19.28
5593,839037.BJ,科创融鑫,21.6
5596,838970.BJ,博导股份,17.53
5600,838897.BJ,埃维股份,36.82
5607,838762.BJ,迈拓港湾,32.69
5618,838486.BJ,远正智能,19.64
5619,838478.BJ,东仁新材,23.48
5621,838458.BJ,宁波协源,19.93
5622,838443.BJ,祈禧股份,25.1
5623,838425.BJ,畅达通,15.36
5624,838415.BJ,优景科技,54.37
5627,838381.BJ,德孚转向,16.85
5631,838279.BJ,欧瑞电气,43.68
5640,838162.BJ,祥龙科技,44.26
5641,838093.BJ,东水食品,25.6
5642,838075.BJ,安锐信息,24.87
5643,838067.BJ,三土能源,33.67
5645,837971.BJ,锑玛工具,19.16
5646,837953.BJ,圣邦人力,29.91
5649,837893.BJ,湖南煤业,17.26
5652,837701.BJ,融成智造,26.07
5654,837670.BJ,上海华菱,36.98
5655,837662.BJ,恒锐智能,26.01
5658,837580.BJ,锐邦传播,41.84
5659,837525.BJ,纳兰德,56.99
5663,837327.BJ,创远科技,20.71
5676,837003.BJ,凯斯机械,19.22
5682,836859.BJ,爱立方,19.75
5683,836858.BJ,爱用科技,25.93
5684,836851.BJ,星盾科技,16.52
5690,836696.BJ,旗华建设,38.96
5695,836645.BJ,三瑞农科,22.98
5698,836610.BJ,铠甲网络,54.42
5701,836507.BJ,纽迈分析,20.91
5702,836456.BJ,南字科技,20.84
5707,836381.BJ,宝信咨询,33.0
5711,836315.BJ,城市药业,29.7
5713,836274.BJ,泓杰股份,15.88
5714,836255.BJ,仁和股份,18.44
5715,836241.BJ,比特耐特,26.99
5717,836193.BJ,瑞一科技,16.46
5724,836047.BJ,信元网安,45.71
5729,835906.BJ,科润股份,21.32
5733,835850.BJ,凯欣股份,17.2
5736,835698.BJ,聚能股份,20.31
5757,835297.BJ,东杨新材,25.06
5760,835244.BJ,数虎图像,16.76
5771,835003.BJ,华夏龙腾,15.3
5774,834882.BJ,谢馥春,20.97
5779,834823.BJ,帝隆科技,69.12
5783,834701.BJ,鑫考股份,18.97
5785,834687.BJ,海唐新媒,24.53
5800,834322.BJ,赛思软件,40.49
5808,834046.BJ,金锐同创,16.84
5812,833835.BJ,天鸿设计,25.85
5816,833786.BJ,超纯环保,15.08
5822,833713.BJ,立德电子,26.98
5823,833707.BJ,精华股份,21.84
5827,833669.BJ,携泰健康,28.03
5832,833542.BJ,达菲特,19.8
5841,833458.BJ,悦为股份,60.27
5850,833265.BJ,润杰农科,20.3
5853,833197.BJ,天晟股份,25.41
5860,833009.BJ,ST拓明天,139.46
5871,832882.BJ,金沙数控,15.44
5874,832859.BJ,晨越建管,25.61
5881,832694.BJ,维冠机电,20.81
5887,832480.BJ,商会网络,16.25
5891,832441.BJ,合兴铁链,18.42
5895,832323.BJ,聚丰股份,37.31
5896,832302.BJ,世昌集团,16.48
5910,831974.BJ,维森信息,20.83
5923,831709.BJ,瑞特爱,21.08
5929,831662.BJ,快乐沃克,33.35
5933,831604.BJ,世纪网通,17.4
5943,831401.BJ,信立方,19.5
5947,831369.BJ,帜扬信通,21.57
5957,831259.BJ,创优股份,68.78
5975,831032.BJ,景睿策划,21.15
5980,830885.BJ,波斯科技,15.54
5981,830864.BJ,诚思科技,16.12
5985,688368.SH,晶丰明源,34.52
5986,688365.SH,光云科技,18.96
5987,688298.SH,东方生物,39.18
5989,688188.SH,柏楚电子,54.23
5990,688169.SH,石头科技,62.14
5992,688128.SH,中国电研,18.98
5994,688099.SH,晶晨股份,28.98
5995,688088.SH,虹软科技,22.85
5996,688081.SH,兴图新科,24.5
5997,688058.SH,宝兰德,35.13
5998,688036.SH,传音控股,18.49
6001,603915.SH,国茂股份,20.63
6007,603871.SH,嘉友国际,20.26
6011,603848.SH,好太太,21.39
6013,603815.SH,交建股份,16.65
6014,603811.SH,诚意药业,15.53
6017,603790.SH,雅运股份,17.7
6018,603755.SH,日辰股份,40.38
6020,603719.SH,良品铺子,24.92
6021,603709.SH,中源家居,16.69
6022,603701.SH,德宏股份,17.24
6025,603681.SH,永冠新材,15.81
6029,603650.SH,彤程新材,23.64
6031,603639.SH,海利尔,20.64
6037,603589.SH,口子窖,27.42
6042,603551.SH,奥普家居,34.62
6043,603530.SH,神马电力,17.85
6045,603486.SH,科沃斯,25.05
6049,603332.SH,苏州龙杰,21.66
6054,603297.SH,永新光学,19.99
6055,603283.SH,赛腾股份,17.72
6056,603256.SH,宏和科技,16.8
6057,603233.SH,大参林,18.47
6068,603086.SH,先达股份,20.28
6075,603037.SH,凯众股份,15.84
6077,603032.SH,德新科技,45.97
6078,603030.SH,全筑股份,15.09
6084,601997.SH,贵阳银行,18.88
6108,600809.SH,山西汾酒,24.77
6119,600668.SH,尖峰集团,20.34
6120,600660.SH,福耀玻璃,20.81
6124,600612.SH,老凤祥,20.26
6126,600606.SH,绿地控股,17.14
6129,600581.SH,八一钢铁,18.98
6138,600486.SH,扬农化工,24.5
6151,600197.SH,伊力特,18.32
6167,430753,琼中农信,31.71
6168,430749,金化高容,18.94
6179,430582,华菱西厨,21.52
6180,430570,蓝星科技,27.47
6191,430385,中一检测,29.25
6230,300816.SZ,艾可蓝,48.85
6231,300815.SZ,玉禾田,30.87
6232,300813.SZ,泰林生物,28.26
6233,300811.SZ,铂科新材,21.29
6234,300782.SZ,卓胜微,41.32
6235,300778.SZ,新城市,36.05
6236,300776.SZ,帝尔激光,71.22
6237,300747.SZ,锐科激光,34.15
6248,300602.SZ,飞荣达,15.43
6249,300601.SZ,康泰生物,30.94
6250,300590.SZ,移为通信,15.38
6253,300571.SZ,平治信息,41.13
6264,300455.SZ,康拓红外,15.31
6265,300450.SZ,先导智能,23.95
6295,300272.SZ,开能健康,34.79
6306,300176.SZ,派生科技,30.28
6310,300144.SZ,宋城演艺,16.38
6311,300124.SZ,汇川技术,19.99
6322,300088.SZ,长信科技,15.54
6346,002989.SZ,中天精装,19.23
6347,002976.SZ,瑞玛精密,29.29
6348,002953.SZ,日丰股份,27.26
6349,002950.SZ,奥美医疗,18.95
6350,002946.SZ,新乳业,18.0
6354,002912.SZ,中新赛克,16.95
6361,002867.SZ,周大生,22.18
6368,002833.SZ,弘亚数控,25.42
6382,002737.SZ,葵花药业,18.25
6386,002717.SZ,岭南股份,19.38
6387,002709.SZ,天赐材料,17.03
6422,002508.SZ,老板电器,26.4
6443,002327.SZ,富安娜,16.19
6447,002275.SZ,桂林三金,18.43
6462,002116.SZ,中国海诚,15.43
6468,002061.SZ,浙江交科,19.59
6469,002043.SZ,兔宝宝,18.21
6471,002027.SZ,分众传媒,46.92
6475,002001.SZ,新和成,20.48
6476,000963.SZ,华东医药,24.87
6480,000910.SZ,大亚圣象,19.02
6483,000858.SZ,五粮液,22.8
6488,000707.SZ,双环科技,30.55
6507,000036.SZ,华联控股,19.8
6512,873852.BJ,博能股份,23.37
6513,873784.BJ,银中物业,40.51
6519,873338.BJ,智乐星,16.59
6521,873322.BJ,中船精达,17.56
6535,873172.BJ,尚飞科技,21.29
6537,873136.BJ,凯奥净化,38.21
6538,873135.BJ,汉鸣科技,20.08
6539,873102.BJ,曲江智造,36.17
6541,873026.BJ,畅越飞平,38.65
6547,872850.BJ,方通客运,15.28
6548,872660.BJ,江苏轩瑞,17.48
6549,872583.BJ,微电互动,15.88
6551,872544.BJ,创业测绘,15.29
6553,872525.BJ,智德检测,31.32
6558,872409.BJ,欧百特,25.73
6559,872396.BJ,先创股份,33.93
6562,872271.BJ,意匠轩,16.66
6573,872044.BJ,正中信息,29.16
6574,871982.BJ,瑞美股份,18.65
6576,871912.BJ,睿通股份,17.96
6585,871787.BJ,信新智本,19.13
6586,871768.BJ,伊创科技,18.4
6589,871645.BJ,贵州捷盛,17.34
6594,871433.BJ,捷佳润,25.1
6598,871304.BJ,华粤安,16.47
6600,871278.BJ,绿石碳,24.35
6607,870992.BJ,中百信,38.2
6611,870844.BJ,金浔股份,40.23
6614,870815.BJ,汇维科技,27.93
6617,870730.BJ,安钢软件,17.24
6625,870441.BJ,群康科技,19.92
6628,870337.BJ,银城建设,41.21
6630,870308.BJ,鲎生科,30.48
6632,870223.BJ,骄阳视创,41.72
6643,839841.BJ,瑞尔泰,17.01
6644,839786.BJ,源明杰,23.17
6651,839322.BJ,光尘环保,17.83
6652,839292.BJ,新联纬讯,15.12
6655,839180.BJ,瑞福来,29.37
6657,839031.BJ,华成电力,32.76
6673,838477.BJ,顺路咨询,37.6
6675,838384.BJ,新港联行,16.51
6680,838222.BJ,合筑设计,16.27
6684,837983.BJ,海峡人力,17.89
6687,837835.BJ,中哲创建,18.86
6690,837707.BJ,宝凯电气,18.97
6693,837667.BJ,益生康健,22.29
6695,837617.BJ,科信华正,26.34
6696,837576.BJ,吉山会津,17.14
6706,837227.BJ,集恩图造,20.05
6708,837023.BJ,芭薇股份,17.99
6710,836967.BJ,爱去欧,22.21
6711,836941.BJ,宜美科技,23.84
6719,836602.BJ,中海通,29.16
6723,836451.BJ,金鼎安全,19.59
6729,836041.BJ,残友善务,53.76
6733,835881.BJ,德菱科技,20.19
6734,835862.BJ,汉神机电,23.32
6738,835636.BJ,骏马科技,27.58
6742,835487.BJ,协诚股份,16.2
6749,835169.BJ,新华物流,23.38
6757,834960.BJ,金雨茂物,15.23
6758,834802.BJ,宝贝格子,36.76
6759,834791.BJ,飞企互联,20.87
6762,834646.BJ,泓源科技,22.52
6765,834293.BJ,搜了股份,363.74
6768,834256.BJ,天地华泰,17.21
6769,834202.BJ,纵横六合,18.04
6773,834065.BJ,合凯电气,27.09
6787,833660.BJ,腾瑞明,27.26
6800,833211.BJ,海欣药业,31.14
6805,833112.BJ,海宏电力,28.79
6811,832954.BJ,龙创设计,21.97
6816,832852.BJ,百川导体,15.82
6822,832509.BJ,华光胶囊,17.55
6828,832341.BJ,常荣声学,21.93
6834,832226.BJ,新阳升,45.48
6864,831708.BJ,吉华股份,16.85
6866,831682.BJ,金田科技,24.23
6883,831317.BJ,海典软件,27.1
6884,831276.BJ,松科快换,24.4
6902,688039.SH,当虹科技,18.19
6903,603810.SH,丰山集团,19.59
6906,603390.SH,通达电气,24.83
6907,603195.SH,公牛集团,69.6
6909,600981.SH,汇鸿集团,15.43
6910,600971.SH,恒源煤电,16.33
6920,430641,天健创新,23.05
6925,430493,新成新材,22.13
6937,430193,微传播,29.2
6952,400033,斯达5,37.1
6953,300832.SZ,新产业,33.81
6954,300819.SZ,聚杰微纤,17.72
6955,300810.SZ,中科海讯,20.05
6956,300807.SZ,天迈科技,18.41
6957,300789.SZ,唐源电气,37.83
6958,300781.SZ,因赛集团,23.92
6959,300762.SZ,上海瀚讯,18.25
6962,300677.SZ,英科医疗,15.3
6966,300649.SZ,杭州园林,15.62
6974,300446.SZ,乐凯新材,16.35
6975,300437.SZ,清水源,18.9
6977,300418.SZ,昆仑万维,15.08
6987,300132.SZ,青松股份,43.64
6993,200596,古井贡B,24.03
6994,002963.SZ,豪尔赛,31.74
6996,002952.SZ,亚世光电,33.66
6997,002943.SZ,宇晶股份,27.42
6998,002941.SZ,新疆交建,20.36
7000,002907.SZ,华森制药,17.79
7004,002831.SZ,裕同科技,17.71
7012,002563.SZ,森马服饰,16.03
7014,002440.SZ,闰土股份,17.61
7019,002064.SZ,华峰化学,27.67
7024,000596.SZ,古井贡酒,24.03
7032,688310.SH,迈得医疗,24.02
7033,688233.SH,神工股份,41.76
7034,688200.SH,华峰测控,42.06
7037,688022.SH,瀚川智能,47.39
7038,688008.SH,澜起科技,37.11
7053,603711.SH,香飘飘,15.26
7055,603568.SH,伟明环保,28.74
7057,603515.SH,欧普照明,22.67
7058,603458.SH,勘设股份,16.92
7059,603379.SH,三美股份,54.76
7064,603203.SH,快克智能,19.72
7065,603198.SH,迎驾贡酒,18.42
7069,601668.SH,中国建筑,15.97
7086,600779.SH,水井坊,33.72
7095,600674.SH,川投能源,15.16
7097,600641.SH,万业企业,15.97
7098,600636.SH,国新文化,19.41
7104,600570.SH,恒生电子,19.83
7108,600535.SH,天士力,15.33
7112,600436.SH,片仔癀,24.98
7114,600409.SH,三友化工,15.13
7117,600377.SH,宁沪高速,17.71
7118,600352.SH,浙江龙盛,22.06
7120,600340.SH,华夏幸福,35.19
7123,600271.SH,航天信息,15.44
7133,400138,绿景5,46.16
7135,300792.SZ,壹网壹创,47.23
7149,300594.SZ,朗进科技,23.9
7150,300568.SZ,星源材质,15.61
7162,300452.SZ,山河药辅,15.01
7167,300413.SZ,芒果超媒,17.43
7170,300400.SZ,劲拓股份,16.59
7177,300316.SZ,晶盛机电,15.3
7200,002918.SZ,蒙娜丽莎,15.2
7201,002901.SZ,大博医疗,28.1
7202,002841.SZ,视源股份,34.1
7222,002415.SZ,海康威视,33.99
7243,002215.SZ,诺普信,16.26
7249,002142.SZ,宁波银行,18.72
7253,002081.SZ,金螳螂,17.16
7264,000825.SZ,太钢不锈,17.35
7265,000723.SZ,美锦能源,19.43
7268,000650.SZ,仁和药业,15.83
7282,873395.BJ,明兴科技,36.83
7284,873348.BJ,云沣环境,36.4
7285,873326.BJ,华正股份,25.13
7286,873311.BJ,华齿口腔,53.13
7287,873268.BJ,升达股份,31.7
7289,873232.BJ,百诺环境,16.46
7292,873161.BJ,舒朋士,55.51
7295,873133.BJ,高新公用,39.8
7308,872820.BJ,泉牌科技,18.82
7316,872506.BJ,合信科技,23.19
7318,872490.BJ,美罗福,21.33
7323,872423.BJ,百达智能,16.25
7324,872422.BJ,天嘉智能,29.24
7327,872313.BJ,科隆智谷,22.98
7329,872267.BJ,金发股份,53.04
7334,872139.BJ,网娱互动,15.86
7337,871995.BJ,陆玛设计,43.93
7342,871874.BJ,博纳斯威,22.11
7343,871858.BJ,天易成,50.13
7347,871748.BJ,新课堂,49.44
7348,871713.BJ,锡源爆破,20.58
7350,871654.BJ,商大科技,15.98
7357,871469.BJ,铭汉股份,19.65
7366,871126.BJ,北京大源,47.68
7368,871076.BJ,同济建管,18.1
7374,870914.BJ,山天大蓄,42.34
7376,870881.BJ,宁泊环保,19.46
7378,870877.BJ,星星服装,34.01
7379,870861.BJ,避暑山庄,15.45
7382,870812.BJ,赛富电力,49.55
7387,870702.BJ,点触科技,69.09
7388,870623.BJ,凤阳矿业,28.48
7389,870620.BJ,科域生物,22.83
7390,870608.BJ,印象股份,18.32
7392,870553.BJ,久信模具,17.99
7393,870543.BJ,红岭云,29.02
